Position x, Position y, Velocity x, Velocity y
0.9514, -0.0038, -0.0117, -0.0006
0.9489, -0.0039, -0.0124, -0.0006
0.9463, -0.0040, -0.0131, -0.0005
0.9436, -0.0041, -0.0139, -0.0005
0.9408, -0.0042, -0.0141, -0.0004
0.9379, -0.0042, -0.0145, -0.0004
0.9349, -0.0043, -0.0150, -0.0004
0.9319, -0.0044, -0.0150, -0.0003
0.9290, -0.0044, -0.0146, -0.0003
0.9261, -0.0045, -0.0146, -0.0003
0.9231, -0.0045, -0.0149, -0.0002
0.9201, -0.0046, -0.0153, -0.0002
0.9170, -0.0046, -0.0158, -0.0002
0.9138, -0.0047, -0.0158, -0.0002
0.9106, -0.0047, -0.0160, -0.0002
0.9075, -0.0047, -0.0158, -0.0001
0.9045, -0.0047, -0.0152, -0.0001
0.9016, -0.0048, -0.0144, -0.0001
0.8989, -0.0048, -0.0136, -0.0001
0.8964, -0.0048, -0.0127, -0.0001
0.8940, -0.0048, -0.0118, -0.0001
0.8919, -0.0048, -0.0108, -0.0001
0.8899, -0.0049, -0.0100, -0.0001
0.8881, -0.0049, -0.0091, -0.0001
0.8864, -0.0049, -0.0084, -0.0001
0.8849, -0.0049, -0.0076, -0.0001
0.8834, -0.0049, -0.0076, 0.0000
0.8819, -0.0049, -0.0074, 0.0000
0.8804, -0.0049, -0.0076, 0.0000
0.8789, -0.0049, -0.0076, 0.0000
0.8774, -0.0049, -0.0075, 0.0000
0.8760, -0.0049, -0.0072, 0.0000
0.8747, -0.0049, -0.0068, 0.0000
0.8734, -0.0050, -0.0063, 0.0000
0.8721, -0.0050, -0.0065, 0.0000
0.8708, -0.0050, -0.0065, 0.0000
0.8695, -0.0050, -0.0063, 0.0000
0.8684, -0.0050, -0.0060, 0.0000
0.8671, -0.0050, -0.0063, 0.0000
0.8657, -0.0050, -0.0070, 0.0000
0.8643, -0.0050, -0.0072, 0.0000
0.8627, -0.0050, -0.0078, 0.0000
0.8611, -0.0050, -0.0081, 0.0000
0.8594, -0.0050, -0.0086, 0.0000
0.8576, -0.0050, -0.0088, 0.0000
0.8558, -0.0050, -0.0093, 0.0000
0.8539, -0.0050, -0.0094, 0.0000
0.8521, -0.0050, -0.0093, 0.0000
0.8503, -0.0050, -0.0089, 0.0000
0.8486, -0.0050, -0.0085, 0.0000
0.8470, -0.0050, -0.0080, 0.0000
0.8455, -0.0050, -0.0075, 0.0000
0.8440, -0.0050, -0.0075, 0.0000
0.8426, -0.0050, -0.0074, 0.0000
0.8411, -0.0050, -0.0071, 0.0000
0.8397, -0.0050, -0.0074, 0.0000
0.8382, -0.0050, -0.0074, 0.0000
0.8365, -0.0050, -0.0084, 0.0000
0.8347, -0.0050, -0.0089, 0.0000
0.8328, -0.0050, -0.0097, 0.0000
0.8307, -0.0050, -0.0105, 0.0000
0.8283, -0.0050, -0.0121, 0.0000
0.8258, -0.0050, -0.0129, 0.0000
0.8230, -0.0050, -0.0137, 0.0000
0.8200, -0.0050, -0.0151, 0.0000
0.8169, -0.0050, -0.0157, 0.0000
0.8137, -0.0050, -0.0163, 0.0000
0.8104, -0.0050, -0.0163, 0.0000
0.8071, -0.0050, -0.0166, 0.0000
0.8038, -0.0050, -0.0169, 0.0000
0.8003, -0.0050, -0.0174, 0.0000
0.7969, -0.0050, -0.0173, 0.0000
0.7934, -0.0050, -0.0174, 0.0000
0.7900, -0.0050, -0.0170, 0.0000
0.7867, -0.0050, -0.0170, 0.0000
0.7833, -0.0050, -0.0171, 0.0000
0.7799, -0.0050, -0.0168, 0.0000
0.7767, -0.0050, -0.0162, 0.0000
0.7736, -0.0050, -0.0154, 0.0000
0.7706, -0.0050, -0.0151, 0.0000
0.7677, -0.0050, -0.0145, 0.0000
0.7650, -0.0050, -0.0138, 0.0000
0.7623, -0.0050, -0.0136, 0.0000
0.7597, -0.0050, -0.0131, 0.0000
0.7570, -0.0050, -0.0137, 0.0000
0.7541, -0.0050, -0.0144, 0.0000
0.7513, -0.0050, -0.0145, 0.0000
0.7484, -0.0050, -0.0142, 0.0000
0.7456, -0.0050, -0.0143, 0.0000
0.7427, -0.0050, -0.0146, 0.0000
0.7398, -0.0050, -0.0144, 0.0000
0.7371, -0.0050, -0.0140, 0.0000
0.7343, -0.0050, -0.0140, 0.0000
0.7315, -0.0049, -0.0142, 0.0006
0.7287, -0.0047, -0.0140, 0.0010
0.7257, -0.0044, -0.0148, 0.0013
0.7226, -0.0041, -0.0156, 0.0014
0.7195, -0.0039, -0.0157, 0.0014
0.7164, -0.0036, -0.0154, 0.0014
0.7134, -0.0033, -0.0155, 0.0014
0.7102, -0.0030, -0.0157, 0.0014
0.7072, -0.0028, -0.0155, 0.0013
0.7041, -0.0025, -0.0156, 0.0012
0.7010, -0.0023, -0.0153, 0.0011
0.6980, -0.0021, -0.0153, 0.0010
0.6950, -0.0019, -0.0150, 0.0010
0.6920, -0.0017, -0.0150, 0.0009
0.6891, -0.0016, -0.0146, 0.0008
0.6863, -0.0014, -0.0140, 0.0007
0.6837, -0.0013, -0.0133, 0.0007
0.6811, -0.0012, -0.0131, 0.0006
0.6786, -0.0011, -0.0126, 0.0006
0.6761, -0.0010, -0.0126, 0.0005
0.6736, -0.0009, -0.0123, 0.0005
0.6712, -0.0008, -0.0124, 0.0004
0.6686, -0.0007, -0.0128, 0.0004
0.6660, -0.0007, -0.0133, 0.0003
0.6633, -0.0006, -0.0134, 0.0003
0.6606, -0.0005, -0.0137, 0.0003
0.6576, -0.0005, -0.0148, 0.0003
0.6546, -0.0004, -0.0152, 0.0002
0.6516, -0.0004, -0.0151, 0.0002
0.6487, -0.0004, -0.0146, 0.0002
0.6458, -0.0003, -0.0146, 0.0002
0.6429, -0.0003, -0.0148, 0.0002
0.6399, -0.0003, -0.0146, 0.0001
0.6371, -0.0002, -0.0141, 0.0001
0.6345, -0.0002, -0.0134, 0.0001
0.6318, -0.0002, -0.0133, 0.0001
0.6292, -0.0002, -0.0134, 0.0001
0.6265, -0.0002, -0.0132, 0.0001
0.6237, -0.0001, -0.0140, 0.0001
0.6208, -0.0001, -0.0148, 0.0001
0.6178, -0.0001, -0.0150, 0.0001
0.6149, -0.0001, -0.0147, 0.0001
0.6121, -0.0001, -0.0142, 0.0001
0.6094, -0.0001, -0.0135, 0.0000
0.6069, -0.0001, -0.0127, 0.0000
0.6045, -0.0001, -0.0118, 0.0000
0.6022, -0.0001, -0.0116, 0.0000
0.5999, -0.0001, -0.0117, 0.0000
0.5976, -0.0001, -0.0116, 0.0000
0.5951, 0.0000, -0.0124, 0.0000
0.5925, 0.0000, -0.0133, 0.0000
0.5894, 0.0000, -0.0154, 0.0000
0.5860, 0.0000, -0.0171, 0.0000
0.5824, 0.0000, -0.0184, 0.0000
0.5787, 0.0000, -0.0188, 0.0000
0.5748, 0.0000, -0.0192, 0.0000
0.5710, 0.0000, -0.0191, 0.0000
0.5674, 0.0000, -0.0185, 0.0000
0.5638, 0.0000, -0.0182, 0.0000
0.5602, 0.0000, -0.0176, 0.0000
0.5568, 0.0000, -0.0174, 0.0000
0.5533, 0.0000, -0.0175, 0.0000
0.5499, 0.0000, -0.0171, 0.0000
0.5466, 0.0000, -0.0170, 0.0000
0.5433, 0.0000, -0.0165, 0.0000
0.5401, 0.0000, -0.0158, 0.0000
0.5370, 0.0000, -0.0156, 0.0000
0.5338, 0.0000, -0.0162, 0.0000
0.5306, 0.0000, -0.0163, 0.0000
0.5273, 0.0000, -0.0166, 0.0000
0.5239, 0.0000, -0.0169, 0.0000
0.5203, 0.0000, -0.0180, 0.0000
0.5167, 0.0000, -0.0183, 0.0000
0.5130, 0.0000, -0.0187, 0.0000
0.5093, 0.0000, -0.0184, 0.0000
0.5058, 0.0000, -0.0178, 0.0000
0.5024, 0.0000, -0.0170, 0.0000
0.4989, 0.0000, -0.0172, 0.0000
0.4956, 0.0000, -0.0170, 0.0000
0.4922, 0.0000, -0.0170, 0.0000
0.4889, 0.0000, -0.0166, 0.0000
0.4857, 0.0000, -0.0159, 0.0000
0.4825, 0.0000, -0.0163, 0.0000
0.4792, 0.0000, -0.0162, 0.0000
0.4760, 0.0000, -0.0163, 0.0000
0.4727, 0.0000, -0.0166, 0.0000
0.4694, 0.0000, -0.0164, 0.0000
0.4663, 0.0000, -0.0159, 0.0000
0.4630, 0.0000, -0.0164, 0.0000
0.4596, 0.0000, -0.0169, 0.0000
0.4562, 0.0000, -0.0175, 0.0000
0.4526, 0.0000, -0.0180, 0.0000
0.4490, 0.0000, -0.0180, 0.0000
0.4455, 0.0000, -0.0175, 0.0000
0.4422, 0.0000, -0.0167, 0.0000
0.4391, 0.0000, -0.0158, 0.0000
0.4360, 0.0000, -0.0154, 0.0000
0.4331, 0.0000, -0.0148, 0.0000
0.4302, 0.0000, -0.0146, 0.0000
0.4273, 0.0000, -0.0141, 0.0000
0.4247, 0.0000, -0.0135, 0.0000
0.4221, 0.0000, -0.0127, 0.0000
0.4197, 0.0000, -0.0125, 0.0000
0.4171, 0.0000, -0.0127, 0.0000
0.4145, 0.0000, -0.0131, 0.0000
0.4120, 0.0000, -0.0130, 0.0000
0.4094, 0.0000, -0.0127, 0.0000
0.4070, 0.0000, -0.0121, 0.0000
0.4047, -0.0001, -0.0115, -0.0006
0.4026, -0.0003, -0.0107, -0.0010
0.4005, -0.0006, -0.0106, -0.0013
0.3983, -0.0009, -0.0109, -0.0014
0.3961, -0.0011, -0.0114, -0.0014
0.3938, -0.0014, -0.0115, -0.0014
0.3915, -0.0017, -0.0113, -0.0014
0.3893, -0.0020, -0.0114, -0.0014
0.3868, -0.0022, -0.0125, -0.0013
0.3841, -0.0025, -0.0136, -0.0012
0.3811, -0.0027, -0.0152, -0.0011
0.3778, -0.0029, -0.0165, -0.0010
0.3742, -0.0031, -0.0182, -0.0010
0.3702, -0.0033, -0.0201, -0.0009
0.3659, -0.0034, -0.0216, -0.0008
0.3614, -0.0036, -0.0226, -0.0007
0.3568, -0.0037, -0.0227, -0.0007
0.3524, -0.0038, -0.0223, -0.0006
0.3482, -0.0039, -0.0214, -0.0006
0.3441, -0.0040, -0.0203, -0.0005
0.3403, -0.0041, -0.0191, -0.0005
0.3367, -0.0042, -0.0184, -0.0004
0.3332, -0.0043, -0.0175, -0.0004
0.3298, -0.0043, -0.0170, -0.0003
0.3263, -0.0044, -0.0176, -0.0003
0.3227, -0.0045, -0.0181, -0.0003
0.3191, -0.0045, -0.0181, -0.0003
0.3154, -0.0047, -0.0188, -0.0009
0.3115, -0.0049, -0.0195, -0.0012
0.3075, -0.0052, -0.0200, -0.0015
0.3033, -0.0055, -0.0212, -0.0016
0.2991, -0.0058, -0.0214, -0.0016
0.2948, -0.0062, -0.0217, -0.0016
0.2905, -0.0065, -0.0213, -0.0015
0.2865, -0.0068, -0.0205, -0.0015
0.2826, -0.0070, -0.0195, -0.0014
0.2790, -0.0073, -0.0183, -0.0013
0.2756, -0.0075, -0.0171, -0.0012
0.2724, -0.0078, -0.0158, -0.0011
0.2695, -0.0080, -0.0146, -0.0010
0.2667, -0.0081, -0.0141, -0.0009
0.2638, -0.0084, -0.0146, -0.0015
0.2609, -0.0088, -0.0146, -0.0018
0.2580, -0.0093, -0.0148, -0.0026
0.2549, -0.0099, -0.0153, -0.0031
0.2518, -0.0106, -0.0158, -0.0033
0.2487, -0.0112, -0.0157, -0.0034
0.2454, -0.0119, -0.0166, -0.0033
0.2411, -0.0127, -0.0189, -0.0032
0.2372, -0.0133, -0.0196, -0.0031
0.2331, -0.0138, -0.0202, -0.0029
0.2290, -0.0144, -0.0207, -0.0027
0.2249, -0.0149, -0.0206, -0.0025
0.2210, -0.0153, -0.0200, -0.0023
0.2172, -0.0158, -0.0191, -0.0021
0.2136, -0.0161, -0.0180, -0.0019
0.2103, -0.0166, -0.0168, -0.0024
0.2071, -0.0171, -0.0156, -0.0026
0.2043, -0.0177, -0.0144, -0.0027
0.2016, -0.0182, -0.0133, -0.0027
0.1992, -0.0188, -0.0122, -0.0027
0.1969, -0.0193, -0.0118, -0.0026
0.1945, -0.0198, -0.0118, -0.0024
0.1922, -0.0202, -0.0116, -0.0023
0.1900, -0.0206, -0.0111, -0.0021
0.1878, -0.0210, -0.0112, -0.0020
0.1855, -0.0214, -0.0115, -0.0018
0.1832, -0.0217, -0.0115, -0.0017
0.1808, -0.0220, -0.0118, -0.0015
0.1785, -0.0223, -0.0117, -0.0014
0.1761, -0.0225, -0.0120, -0.0013
0.1736, -0.0228, -0.0125, -0.0012
0.1711, -0.0230, -0.0126, -0.0010
0.1687, -0.0232, -0.0123, -0.0010
0.1662, -0.0233, -0.0124, -0.0009
0.1638, -0.0235, -0.0122, -0.0008
0.1615, -0.0236, -0.0117, -0.0007
0.1592, -0.0238, -0.0117, -0.0006
0.1569, -0.0239, -0.0115, -0.0006
0.1547, -0.0240, -0.0110, -0.0005
0.1526, -0.0241, -0.0104, -0.0005
0.1507, -0.0242, -0.0098, -0.0004
0.1489, -0.0242, -0.0091, -0.0004
0.1472, -0.0243, -0.0084, -0.0004
0.1456, -0.0244, -0.0078, -0.0003
0.1441, -0.0244, -0.0078, -0.0003
0.1426, -0.0245, -0.0076, -0.0003
0.1411, -0.0245, -0.0072, -0.0002
0.1398, -0.0246, -0.0068, -0.0002
0.1384, -0.0246, -0.0070, -0.0002
0.1369, -0.0247, -0.0076, -0.0002
0.1353, -0.0247, -0.0078, -0.0002
0.1337, -0.0247, -0.0084, -0.0001
0.1320, -0.0247, -0.0085, -0.0001
0.1302, -0.0248, -0.0091, -0.0001
0.1283, -0.0248, -0.0092, -0.0001
0.1264, -0.0248, -0.0097, -0.0001
0.1245, -0.0248, -0.0097, -0.0001
0.1225, -0.0248, -0.0102, -0.0001
0.1204, -0.0249, -0.0102, -0.0001
0.1183, -0.0249, -0.0106, -0.0001
0.1161, -0.0250, -0.0112, -0.0007
0.1137, -0.0252, -0.0120, -0.0011
0.1111, -0.0255, -0.0128, -0.0013
0.1084, -0.0258, -0.0137, -0.0014
0.1055, -0.0261, -0.0146, -0.0015
0.1026, -0.0264, -0.0148, -0.0015
0.0997, -0.0266, -0.0145, -0.0014
0.0969, -0.0269, -0.0140, -0.0014
0.0943, -0.0272, -0.0134, -0.0013
0.0916, -0.0274, -0.0132, -0.0012
0.0889, -0.0277, -0.0140, -0.0011
0.0860, -0.0279, -0.0142, -0.0011
0.0830, -0.0282, -0.0152, -0.0016
0.0798, -0.0287, -0.0161, -0.0025
0.0766, -0.0293, -0.0164, -0.0031
0.0734, -0.0300, -0.0161, -0.0034
0.0701, -0.0307, -0.0162, -0.0035
0.0670, -0.0314, -0.0158, -0.0035
0.0639, -0.0321, -0.0158, -0.0034
0.0608, -0.0327, -0.0154, -0.0033
0.0579, -0.0333, -0.0147, -0.0031
0.0549, -0.0339, -0.0152, -0.0029
0.0519, -0.0344, -0.0151, -0.0027
0.0489, -0.0349, -0.0147, -0.0025
0.0462, -0.0354, -0.0140, -0.0023
0.0435, -0.0358, -0.0133, -0.0021
0.0411, -0.0363, -0.0124, -0.0026
0.0388, -0.0369, -0.0115, -0.0028
0.0365, -0.0374, -0.0113, -0.0029
0.0344, -0.0380, -0.0108, -0.0029
0.0323, -0.0386, -0.0103, -0.0028
0.0304, -0.0391, -0.0096, -0.0027
0.0285, -0.0396, -0.0096, -0.0025
0.0266, -0.0401, -0.0093, -0.0024
0.0249, -0.0405, -0.0089, -0.0022
0.0231, -0.0409, -0.0091, -0.0020
0.0213, -0.0413, -0.0089, -0.0019
0.0196, -0.0416, -0.0086, -0.0017
0.0179, -0.0419, -0.0082, -0.0016
0.0164, -0.0422, -0.0077, -0.0014
0.0150, -0.0425, -0.0072, -0.0013
0.0137, -0.0427, -0.0067, -0.0012
0.0123, -0.0429, -0.0068, -0.0011
0.0110, -0.0431, -0.0067, -0.0010
0.0097, -0.0433, -0.0065, -0.0009
0.0085, -0.0434, -0.0061, -0.0008
0.0072, -0.0436, -0.0064, -0.0007
0.0059, -0.0437, -0.0064, -0.0007
0.0047, -0.0438, -0.0063, -0.0006
0.0034, -0.0440, -0.0066, -0.0005
0.0019, -0.0440, -0.0073, -0.0005
0.0004, -0.0441, -0.0076, -0.0005
-0.0011, -0.0442, -0.0076, -0.0004
-0.0026, -0.0443, -0.0074, -0.0004
-0.0042, -0.0444, -0.0078, -0.0003
-0.0057, -0.0444, -0.0078, -0.0003
-0.0072, -0.0445, -0.0076, -0.0003
-0.0087, -0.0445, -0.0073, -0.0002
-0.0100, -0.0446, -0.0069, -0.0002
-0.0113, -0.0446, -0.0065, -0.0002
-0.0125, -0.0446, -0.0060, -0.0002
-0.0136, -0.0447, -0.0056, -0.0002
-0.0147, -0.0447, -0.0051, -0.0002
