Position x, Position y, Velocity x, Velocity y
-0.3707, -0.0050, -0.0051, 0.0000, 5.2081
-0.3719, -0.0050, -0.0058, 0.0000, 5.2104
-0.3721, -0.0050, -0.0059, 0.0000, 5.2271
-0.3734, -0.0050, -0.0068, 0.0000, 5.2435
-0.3748, -0.0050, -0.0072, 0.0000, 5.2456
-0.3750, -0.0050, -0.0072, 0.0000, 5.2624
-0.3765, -0.0050, -0.0073, 0.0000, 5.2647
-0.3767, -0.0050, -0.0073, 0.0000, 5.2814
-0.3781, -0.0050, -0.0072, 0.0000, 5.2980
-0.3795, -0.0050, -0.0069, 0.0000, 5.3004
-0.3797, -0.0050, -0.0068, 0.0000, 5.3174
-0.3811, -0.0050, -0.0071, 0.0000, 5.3197
-0.3813, -0.0050, -0.0071, 0.0000, 5.3364
-0.3827, -0.0050, -0.0071, 0.0000, 5.3530
-0.3841, -0.0050, -0.0069, 0.0000, 5.3552
-0.3843, -0.0050, -0.0068, 0.0000, 5.3720
-0.3856, -0.0050, -0.0065, 0.0000, 5.3750
-0.3858, -0.0050, -0.0066, 0.0000, 5.3914
-0.3872, -0.0050, -0.0068, 0.0000, 5.3936
-0.3874, -0.0050, -0.0068, 0.0000, 5.4104
-0.3887, -0.0050, -0.0067, 0.0000, 5.4268
-0.3900, -0.0050, -0.0065, 0.0000, 5.4290
-0.3902, -0.0050, -0.0065, 0.0000, 5.4455
-0.3914, -0.0050, -0.0062, 0.0000, 5.4622
-0.3925, -0.0050, -0.0058, 0.0000, 5.4654
-0.3928, -0.0050, -0.0059, 0.0000, 5.4819
-0.3940, -0.0050, -0.0061, 0.0000, 5.4841
-0.3941, -0.0050, -0.0061, 0.0000, 5.5009
-0.3953, -0.0050, -0.0060, 0.0000, 5.5030
-0.3955, -0.0050, -0.0060, 0.0000, 5.5198
-0.3967, -0.0050, -0.0058, 0.0000, 5.5367
-0.3979, -0.0050, -0.0062, 0.0000, 5.5532
-0.3993, -0.0050, -0.0069, 0.0000, 5.5695
-0.4007, -0.0050, -0.0072, 0.0000, 5.5859
-0.4021, -0.0050, -0.0072, 0.0000, 5.6030
-0.4036, -0.0050, -0.0077, 0.0000, 5.6051
-0.4039, -0.0050, -0.0077, 0.0000, 5.6218
-0.4054, -0.0050, -0.0078, 0.0000, 5.6252
-0.4057, -0.0050, -0.0078, 0.0000, 5.6416
-0.4074, -0.0050, -0.0083, 0.0000, 5.6447
-0.4077, -0.0050, -0.0084, 0.0000, 5.6614
-0.4096, -0.0050, -0.0096, 0.0000, 5.6636
-0.4099, -0.0050, -0.0097, 0.0000, 5.6807
-0.4121, -0.0050, -0.0109, 0.0000, 5.6828
-0.4124, -0.0050, -0.0109, 0.0000, 5.6995
-0.4147, -0.0050, -0.0114, 0.0000, 5.7161
-0.4169, -0.0050, -0.0114, 0.0000, 5.7181
-0.4172, -0.0050, -0.0113, 0.0000, 5.7349
-0.4194, -0.0050, -0.0110, 0.0000, 5.7515
-0.4215, -0.0050, -0.0106, 0.0000, 5.7538
-0.4218, -0.0050, -0.0105, 0.0000, 5.7706
-0.4238, -0.0050, -0.0099, 0.0000, 5.7729
-0.4241, -0.0050, -0.0098, 0.0000, 5.7897
-0.4259, -0.0050, -0.0091, 0.0000, 5.8060
-0.4276, -0.0050, -0.0085, 0.0000, 5.8082
-0.4278, -0.0050, -0.0084, 0.0000, 5.8249
-0.4293, -0.0050, -0.0078, 0.0000, 5.8280
-0.4296, -0.0050, -0.0078, 0.0000, 5.8444
-0.4312, -0.0050, -0.0077, 0.0000, 5.8477
-0.4314, -0.0050, -0.0078, 0.0000, 5.8641
-0.4331, -0.0050, -0.0081, 0.0000, 5.8662
-0.4333, -0.0050, -0.0081, 0.0000, 5.8830
-0.4349, -0.0050, -0.0081, 0.0000, 5.8995
-0.4365, -0.0050, -0.0079, 0.0000, 5.9028
-0.4368, -0.0050, -0.0080, 0.0000, 5.9192
-0.4384, -0.0050, -0.0082, 0.0000, 5.9214
-0.4386, -0.0050, -0.0082, 0.0000, 5.9381
-0.4403, -0.0050, -0.0082, 0.0000, 5.9547
-0.4418, -0.0050, -0.0079, 0.0000, 5.9568
-0.4421, -0.0050, -0.0079, 0.0000, 5.9739
-0.4437, -0.0050, -0.0081, 0.0000, 5.9761
-0.4439, -0.0050, -0.0081, 0.0000, 5.9928
-0.4455, -0.0050, -0.0080, 0.0000, 6.0101
-0.4472, -0.0050, -0.0084, 0.0000, 6.0258
-0.4489, -0.0050, -0.0085, 0.0000, 6.0429
-0.4507, -0.0050, -0.0089, 0.0000, 6.0591
-0.4524, -0.0050, -0.0090, 0.0000, 6.0757
-0.4542, -0.0050, -0.0088, 0.0000, 6.0788
-0.4545, -0.0050, -0.0089, 0.0000, 6.0951
-0.4563, -0.0050, -0.0091, 0.0000, 6.0975
-0.4566, -0.0050, -0.0091, 0.0000, 6.1143
-0.4584, -0.0050, -0.0090, 0.0000, 6.1165
-0.4586, -0.0050, -0.0089, 0.0000, 6.1332
-0.4603, -0.0050, -0.0086, 0.0000, 6.1501
-0.4622, -0.0050, -0.0095, 0.0000, 6.1524
-0.4625, -0.0050, -0.0095, 0.0000, 6.1693
-0.4646, -0.0050, -0.0104, 0.0000, 6.1705
-0.4648, -0.0050, -0.0104, 0.0000, 6.1870
-0.4669, -0.0050, -0.0107, 0.0000, 6.2037
-0.4690, -0.0050, -0.0107, 0.0000, 6.2048
-0.4692, -0.0050, -0.0106, 0.0000, 6.2215
-0.4712, -0.0050, -0.0103, 0.0000, 6.2381
-0.4732, -0.0050, -0.0099, 0.0000, 6.2546
-0.4751, -0.0050, -0.0093, 0.0000, 6.2578
-0.4754, -0.0050, -0.0093, 0.0000, 6.2743
-0.4772, -0.0050, -0.0093, 0.0000, 6.2763
-0.4775, -0.0050, -0.0092, 0.0000, 6.2932
-0.4793, -0.0050, -0.0090, 0.0000, 6.3100
-0.4811, -0.0050, -0.0092, 0.0000, 6.3130
-0.4814, -0.0050, -0.0092, 0.0001, 6.3294
-0.4833, -0.0049, -0.0091, 0.0007, 6.3316
-0.4835, -0.0048, -0.0090, 0.0008, 6.3482
-0.4852, -0.0046, -0.0087, 0.0011, 6.3506
-0.4855, -0.0046, -0.0086, 0.0011, 6.3671
-0.4871, -0.0043, -0.0082, 0.0013, 6.3841
-0.4888, -0.0040, -0.0083, 0.0014, 6.3863
-0.4890, -0.0040, -0.0083, 0.0014, 6.4030
-0.4907, -0.0037, -0.0082, 0.0015, 6.4052
-0.4909, -0.0037, -0.0081, 0.0014, 6.4218
-0.4924, -0.0034, -0.0078, 0.0014, 6.4384
-0.4939, -0.0031, -0.0074, 0.0014, 6.4406
-0.4941, -0.0031, -0.0073, 0.0014, 6.4573
-0.4955, -0.0028, -0.0069, 0.0013, 6.4738
-0.4967, -0.0026, -0.0064, 0.0012, 6.4760
-0.4969, -0.0025, -0.0063, 0.0012, 6.4927
-0.4981, -0.0023, -0.0059, 0.0011, 6.5093
-0.4992, -0.0021, -0.0054, 0.0010, 6.5125
-0.4994, -0.0021, -0.0054, 0.0010, 6.5288
-0.5005, -0.0019, -0.0056, 0.0009, 6.5310
-0.5006, -0.0019, -0.0056, 0.0009, 6.5480
-0.5018, -0.0017, -0.0061, 0.0009, 6.5503
-0.5020, -0.0017, -0.0062, 0.0008, 6.5667
-0.5033, -0.0015, -0.0064, 0.0008, 6.5835
-0.5046, -0.0014, -0.0063, 0.0007, 6.5857
-0.5047, -0.0014, -0.0063, 0.0007, 6.6024
-0.5059, -0.0012, -0.0061, 0.0006, 6.6046
-0.5061, -0.0012, -0.0061, 0.0006, 6.6213
-0.5073, -0.0011, -0.0058, 0.0006, 6.6382
-0.5085, -0.0010, -0.0061, 0.0005, 6.6414
-0.5087, -0.0010, -0.0062, 0.0005, 6.6578
-0.5101, -0.0009, -0.0068, 0.0005, 6.6609
-0.5103, -0.0009, -0.0069, 0.0005, 6.6773
-0.5119, -0.0008, -0.0077, 0.0004, 6.6794
-0.5121, -0.0008, -0.0078, 0.0004, 6.6962
-0.5137, -0.0007, -0.0080, 0.0004, 6.6992
-0.5139, -0.0007, -0.0081, 0.0004, 6.7156
-0.5157, -0.0006, -0.0087, 0.0003, 6.7322
-0.5175, -0.0006, -0.0094, 0.0003, 6.7339
-0.5178, -0.0006, -0.0095, 0.0003, 6.7507
-0.5197, -0.0005, -0.0097, 0.0003, 6.7671
-0.5216, -0.0005, -0.0096, 0.0002, 6.7693
-0.5219, -0.0005, -0.0096, 0.0002, 6.7858
-0.5237, -0.0004, -0.0093, 0.0002, 6.7878
-0.5239, -0.0004, -0.0092, 0.0002, 6.8047
-0.5257, -0.0004, -0.0088, 0.0002, 6.8212
-0.5273, -0.0003, -0.0083, 0.0002, 6.8233
-0.5276, -0.0003, -0.0082, 0.0002, 6.8401
-0.5291, -0.0003, -0.0077, 0.0002, 6.8567
-0.5305, -0.0003, -0.0071, 0.0001, 6.8590
-0.5307, -0.0003, -0.0070, 0.0001, 6.8757
-0.5320, -0.0002, -0.0065, 0.0001, 6.8781
-0.5322, -0.0002, -0.0064, 0.0001, 6.8949
-0.5334, -0.0002, -0.0059, 0.0001, 6.9114
-0.5344, -0.0002, -0.0054, 0.0001, 6.9145
-0.5346, -0.0002, -0.0054, 0.0001, 6.9309
-0.5357, -0.0002, -0.0055, 0.0001, 6.9339
-0.5359, -0.0002, -0.0056, 0.0001, 6.9504
-0.5371, -0.0002, -0.0061, 0.0001, 6.9525
-0.5373, -0.0001, -0.0062, 0.0001, 6.9693
-0.5386, -0.0001, -0.0063, 0.0001, 6.9857
-0.5398, -0.0001, -0.0063, 0.0001, 6.9878
-0.5400, -0.0001, -0.0062, 0.0001, 7.0049
-0.5413, -0.0001, -0.0067, 0.0001, 7.0211
-0.5426, -0.0001, -0.0068, 0.0001, 7.0233
-0.5428, -0.0001, -0.0068, 0.0001, 7.0401
-0.5441, -0.0001, -0.0067, 0.0000, 7.0433
-0.5444, -0.0001, -0.0067, 0.0000, 7.0600
-0.5459, -0.0001, -0.0077, 0.0000, 7.0623
-0.5462, -0.0001, -0.0078, 0.0000, 7.0790
-0.5478, -0.0001, -0.0081, 0.0000, 7.0821
-0.5481, -0.0001, -0.0083, 0.0000, 7.0985
-0.5498, -0.0001, -0.0089, 0.0000, 7.1007
-0.5501, -0.0001, -0.0089, 0.0000, 7.1175
-0.5519, -0.0001, -0.0090, 0.0000, 7.1340
-0.5537, -0.0001, -0.0089, 0.0000, 7.1370
-0.5540, 0.0000, -0.0090, 0.0000, 7.1534
-0.5558, 0.0000, -0.0092, 0.0000, 7.1565
-0.5561, 0.0000, -0.0093, 0.0000, 7.1729
-0.5581, 0.0000, -0.0098, 0.0000, 7.1752
-0.5584, 0.0000, -0.0098, 0.0000, 7.1920
-0.5604, 0.0000, -0.0099, 0.0000, 7.2085
-0.5623, 0.0000, -0.0097, 0.0000, 7.2117
-0.5626, 0.0000, -0.0097, 0.0000, 7.2277
-0.5646, 0.0000, -0.0099, 0.0000, 7.2300
-0.5648, 0.0000, -0.0099, 0.0000, 7.2465
-0.5668, 0.0000, -0.0097, 0.0000, 7.2635
-0.5688, 0.0000, -0.0100, 0.0000, 7.2656
-0.5691, 0.0000, -0.0100, 0.0000, 7.2823
-0.5710, 0.0000, -0.0099, 0.0000, 7.2844
-0.5713, 0.0000, -0.0099, 0.0000, 7.3011
-0.5732, 0.0000, -0.0095, 0.0000, 7.3177
-0.5750, 0.0000, -0.0091, 0.0000, 7.3199
-0.5753, 0.0000, -0.0090, 0.0000, 7.3366
-0.5769, 0.0000, -0.0085, 0.0000, 7.3391
-0.5772, 0.0000, -0.0084, 0.0000, 7.3558
-0.5788, 0.0000, -0.0078, 0.0000, 7.3728
-0.5803, 0.0000, -0.0079, 0.0000, 7.3893
-0.5820, 0.0000, -0.0083, 0.0000, 7.4054
-0.5837, 0.0000, -0.0084, 0.0000, 7.4222
-0.5853, 0.0000, -0.0083, 0.0000, 7.4391
-0.5870, 0.0000, -0.0086, 0.0000, 7.4413
-0.5873, 0.0000, -0.0086, 0.0000, 7.4593
-0.5890, 0.0000, -0.0086, 0.0000, 7.4614
-0.5894, 0.0000, -0.0085, 0.0000, 7.4781
-0.5910, 0.0000, -0.0083, 0.0000, 7.4803
-0.5912, 0.0000, -0.0082, 0.0000, 7.4970
-0.5928, 0.0000, -0.0078, 0.0000, 7.5002
-0.5931, 0.0000, -0.0079, 0.0000, 7.5167
-0.5947, 0.0000, -0.0080, 0.0000, 7.5189
-0.5949, 0.0000, -0.0080, 0.0000, 7.5356
-0.5965, 0.0000, -0.0078, 0.0000, 7.5525
-0.5981, 0.0000, -0.0082, 0.0000, 7.5547
-0.5983, 0.0000, -0.0082, 0.0000, 7.5714
-0.6000, 0.0000, -0.0081, 0.0000, 7.5736
-0.6002, 0.0000, -0.0081, 0.0000, 7.5903
-0.6018, 0.0000, -0.0079, 0.0000, 7.6070
-0.6034, 0.0000, -0.0082, 0.0000, 7.6103
-0.6037, 0.0000, -0.0083, 0.0000, 7.6264
-0.6054, 0.0000, -0.0088, 0.0000, 7.6295
-0.6057, 0.0000, -0.0089, 0.0000, 7.6457
-0.6076, 0.0000, -0.0096, 0.0000, 7.6478
-0.6079, 0.0000, -0.0096, 0.0000, 7.6649
-0.6100, 0.0000, -0.0104, 0.0000, 7.6811
-0.6121, 0.0000, -0.0107, 0.0000, 7.6841
-0.6125, 0.0000, -0.0108, 0.0000, 7.7010
-0.6148, 0.0000, -0.0119, 0.0000, 7.7030
-0.6152, 0.0000, -0.0120, 0.0000, 7.7198
-0.6177, 0.0000, -0.0123, 0.0000, 7.7220
-0.6180, 0.0000, -0.0123, 0.0000, 7.7388
-0.6204, 0.0000, -0.0122, 0.0000, 7.7558
-0.6229, 0.0000, -0.0125, 0.0000, 7.7722
-0.6256, 0.0000, -0.0136, 0.0000, 7.7886
-0.6285, 0.0000, -0.0146, 0.0000, 7.8051
-0.6315, 0.0000, -0.0149, 0.0000, 7.8217
-0.6344, 0.0000, -0.0148, 0.0000, 7.8247
-0.6350, 0.0000, -0.0147, 0.0000, 7.8414
-0.6378, 0.0000, -0.0142, 0.0000, 7.8436
-0.6382, 0.0000, -0.0141, 0.0000, 7.8603
-0.6408, 0.0000, -0.0134, 0.0000, 7.8625
-0.6412, 0.0000, -0.0132, 0.0000, 7.8792
-0.6437, 0.0000, -0.0124, 0.0000, 7.8959
-0.6460, 0.0000, -0.0116, 0.0000, 7.8981
-0.6463, 0.0000, -0.0115, 0.0000, 7.9152
-0.6486, 0.0000, -0.0112, 0.0000, 7.9173
-0.6489, 0.0000, -0.0112, 0.0000, 7.9341
-0.6510, 0.0000, -0.0107, 0.0000, 7.9506
-0.6531, 0.0000, -0.0101, 0.0000, 7.9527
-0.6533, 0.0000, -0.0100, 0.0000, 7.9695
-0.6552, 0.0000, -0.0094, 0.0000, 7.9716
-0.6555, 0.0000, -0.0093, 0.0000, 7.9882
-0.6572, 0.0000, -0.0087, 0.0000, 8.0049
-0.6588, 0.0000, -0.0080, 0.0000, 8.0071
-0.6590, 0.0000, -0.0079, 0.0000, 8.0239
-0.6604, 0.0000, -0.0073, 0.0000, 8.0404
-0.6618, 0.0000, -0.0067, 0.0000, 8.0426
-0.6620, 0.0000, -0.0066, 0.0000, 8.0594
-0.6632, 0.0000, -0.0060, 0.0000, 8.0615
-0.6633, 0.0000, -0.0060, 0.0000, 8.0782
-0.6644, 0.0000, -0.0054, 0.0000, 8.0948
-0.6654, 0.0000, -0.0050, 0.0000, 8.0970
-0.6655, 0.0000, -0.0049, 0.0000, 8.1137
-0.6664, 0.0000, -0.0044, 0.0000, 8.1302
-0.6672, 0.0000, -0.0040, 0.0000, 8.1333
-0.6674, 0.0000, -0.0041, 0.0000, 8.1501
-0.6683, 0.0000, -0.0049, 0.0000, 8.1522
-0.6685, 0.0000, -0.0050, 0.0000, 8.1690
-0.6696, 0.0000, -0.0054, 0.0000, 8.1711
-0.6697, 0.0000, -0.0054, 0.0000, 8.1877
-0.6708, 0.0000, -0.0055, 0.0000, 8.2044
-0.6719, 0.0000, -0.0055, 0.0000, 8.2076
-0.6721, 0.0000, -0.0055, 0.0000, 8.2241
-0.6733, 0.0000, -0.0059, 0.0000, 8.2262
-0.6734, 0.0000, -0.0059, 0.0000, 8.2430
-0.6746, 0.0000, -0.0060, 0.0000, 8.2452
-0.6748, 0.0000, -0.0060, 0.0000, 8.2623
-0.6761, 0.0000, -0.0065, 0.0000, 8.2789
-0.6776, 0.0000, -0.0073, 0.0000, 8.2813
-0.6778, 0.0000, -0.0074, 0.0000, 8.2981
-0.6794, 0.0000, -0.0077, 0.0000, 8.3003
-0.6796, 0.0000, -0.0077, 0.0000, 8.3170
-0.6811, 0.0000, -0.0077, 0.0000, 8.3336
-0.6826, 0.0000, -0.0075, 0.0000, 8.3357
-0.6828, 0.0000, -0.0074, 0.0000, 8.3525
-0.6842, 0.0000, -0.0071, 0.0000, 8.3547
-0.6844, 0.0000, -0.0071, 0.0000, 8.3714
-0.6858, 0.0000, -0.0067, 0.0000, 8.3878
-0.6870, 0.0000, -0.0062, 0.0000, 8.3902
-0.6872, 0.0000, -0.0062, 0.0000, 8.4070
-0.6884, 0.0000, -0.0063, 0.0000, 8.4233
-0.6897, 0.0000, -0.0063, 0.0000, 8.4265
-0.6899, 0.0000, -0.0064, 0.0000, 8.4429
-0.6912, 0.0000, -0.0068, 0.0000, 8.4453
-0.6914, 0.0000, -0.0068, 0.0000, 8.4620
-0.6928, 0.0000, -0.0068, 0.0000, 8.4641
-0.6930, 0.0000, -0.0068, 0.0000, 8.4808
-0.6943, 0.0000, -0.0067, 0.0000, 8.4974
-0.6956, 0.0000, -0.0064, 0.0000, 8.4997
-0.6958, 0.0000, -0.0064, 0.0000, 8.5164
-0.6970, 0.0000, -0.0060, 0.0000, 8.5188
-0.6972, 0.0000, -0.0060, 0.0000, 8.5355
-0.6983, 0.0000, -0.0056, 0.0000, 8.5521
-0.6993, 0.0000, -0.0052, 0.0000, 8.5543
-0.6994, 0.0000, -0.0051, 0.0000, 8.5710
-0.7004, 0.0000, -0.0047, 0.0000, 8.5741
-0.7006, 0.0000, -0.0048, 0.0000, 8.5909
-0.7017, 0.0000, -0.0056, 0.0000, 8.5931
-0.7019, 0.0000, -0.0057, 0.0000, 8.6099
-0.7031, 0.0000, -0.0061, 0.0000, 8.6263
-0.7043, 0.0000, -0.0062, 0.0000, 8.6433
-0.7056, 0.0000, -0.0067, 0.0000, 8.6596
-0.7070, 0.0000, -0.0069, 0.0000, 8.6761
-0.7083, 0.0000, -0.0068, 0.0000, 8.6927
-0.7097, 0.0000, -0.0066, 0.0000, 8.6949
-0.7099, 0.0000, -0.0066, 0.0000, 8.7117
-0.7111, 0.0000, -0.0063, 0.0000, 8.7148
-0.7113, 0.0000, -0.0063, 0.0000, 8.7315
-0.7128, 0.0000, -0.0072, 0.0000, 8.7336
-0.7130, 0.0000, -0.0072, 0.0000, 8.7504
-0.7145, 0.0000, -0.0076, 0.0000, 8.7668
-0.7160, 0.0000, -0.0076, 0.0000, 8.7699
-0.7163, 0.0000, -0.0077, 0.0000, 8.7860
-0.7179, 0.0000, -0.0081, 0.0000, 8.7882
-0.7181, 0.0000, -0.0081, 0.0000, 8.8050
-0.7197, 0.0000, -0.0081, 0.0000, 8.8215
-0.7213, 0.0000, -0.0080, 0.0000, 8.8237
-0.7215, 0.0000, -0.0079, 0.0000, 8.8405
-0.7230, 0.0000, -0.0076, 0.0000, 8.8570
-0.7244, 0.0000, -0.0072, 0.0000, 8.8736
-0.7259, 0.0000, -0.0074, 0.0000, 8.8746
-0.7260, 0.0000, -0.0074, 0.0000, 8.8914
-0.7275, 0.0000, -0.0073, 0.0000, 8.8935
-0.7277, 0.0000, -0.0072, 0.0000, 8.9102
-0.7290, 0.0000, -0.0070, 0.0000, 8.9266
-0.7304, 0.0000, -0.0067, 0.0000, 8.9288
-0.7305, 0.0000, -0.0066, 0.0000, 8.9453
-0.7318, 0.0000, -0.0062, 0.0000, 8.9620
-0.7329, 0.0000, -0.0058, 0.0000, 8.9653
-0.7332, 0.0000, -0.0060, 0.0000, 8.9821
-0.7345, 0.0000, -0.0067, 0.0000, 8.9842
-0.7347, 0.0000, -0.0067, 0.0000, 9.0010
-0.7361, 0.0000, -0.0070, 0.0000, 9.0032
-0.7363, 0.0000, -0.0070, 0.0000, 9.0202
-0.7378, 0.0000, -0.0077, 0.0000, 9.0365
-0.7394, 0.0000, -0.0079, 0.0000, 9.0396
-0.7397, 0.0000, -0.0080, 0.0000, 9.0560
-0.7414, 0.0000, -0.0085, 0.0000, 9.0593
-0.7417, 0.0000, -0.0089, 0.0000, 9.0761
-0.7441, -0.0001, -0.0119, -0.0006, 9.0927
-0.7469, -0.0003, -0.0143, -0.0010, 9.1101
-0.7501, -0.0006, -0.0162, -0.0013, 9.1274
-0.7540, -0.0009, -0.0171, -0.0014, 9.1442
-0.7574, -0.0012, -0.0172, -0.0015, 9.1605
-0.7607, -0.0015, -0.0168, -0.0014, 9.1772
-0.7639, -0.0018, -0.0161, -0.0014, 9.1794
-0.7643, -0.0018, -0.0160, -0.0014, 9.1961
-0.7673, -0.0021, -0.0151, -0.0013, 9.1982
-0.7678, -0.0021, -0.0150, -0.0013, 9.2150
-0.7706, -0.0023, -0.0140, -0.0012, 9.2315
-0.7731, -0.0026, -0.0130, -0.0012, 9.2336
-0.7735, -0.0026, -0.0129, -0.0012, 9.2504
-0.7759, -0.0028, -0.0119, -0.0011, 9.2668
-0.7780, -0.0030, -0.0110, -0.0010, 9.2691
-0.7783, -0.0030, -0.0108, -0.0010, 9.2856
-0.7803, -0.0032, -0.0099, -0.0009, 9.3022
-0.7821, -0.0034, -0.0091, -0.0008, 9.3034
-0.7823, -0.0034, -0.0090, -0.0008, 9.3202
-0.7839, -0.0035, -0.0082, -0.0007, 9.3368
-0.7854, -0.0037, -0.0075, -0.0007, 9.3390
-0.7856, -0.0037, -0.0074, -0.0007, 9.3557
-0.7870, -0.0038, -0.0067, -0.0006, 9.3723
-0.7882, -0.0039, -0.0061, -0.0006, 9.3746
-0.7883, -0.0039, -0.0060, -0.0005, 9.3913
-0.7894, -0.0040, -0.0055, -0.0005, 9.3935
-0.7896, -0.0041, -0.0054, -0.0005, 9.4102
-0.7906, -0.0041, -0.0049, -0.0004, 9.4267
-0.7915, -0.0042, -0.0045, -0.0004, 9.4290
-0.7916, -0.0042, -0.0044, -0.0004, 9.4454
-0.7924, -0.0043, -0.0040, -0.0004, 9.4621
-0.7931, -0.0044, -0.0036, -0.0003, 9.4652
-0.7932, -0.0044, -0.0037, -0.0003, 9.4816
-0.7940, -0.0044, -0.0039, -0.0003, 9.4838
-0.7941, -0.0044, -0.0039, -0.0003, 9.5007
-0.7949, -0.0045, -0.0040, -0.0003, 9.5171
-0.7957, -0.0045, -0.0039, -0.0002, 9.5194
-0.7958, -0.0046, -0.0039, -0.0002, 9.5361
-0.7965, -0.0046, -0.0037, -0.0002, 9.5383
-0.7966, -0.0046, -0.0037, -0.0002, 9.5550
-0.7973, -0.0046, -0.0035, -0.0002, 9.5719
-0.7981, -0.0047, -0.0039, -0.0002, 9.5741
-0.7982, -0.0047, -0.0040, -0.0002, 9.5908
-0.7991, -0.0047, -0.0041, -0.0002, 9.5930
-0.7992, -0.0047, -0.0041, -0.0002, 9.6097
-0.8000, -0.0047, -0.0041, -0.0001, 9.6261
-0.8008, -0.0048, -0.0040, -0.0001, 9.6284
-0.8009, -0.0048, -0.0040, -0.0001, 9.6455
-0.8018, -0.0048, -0.0044, -0.0001, 9.6617
-0.8027, -0.0048, -0.0046, -0.0001, 9.6648
-0.8028, -0.0048, -0.0047, -0.0001, 9.6813
-0.8039, -0.0048, -0.0053, -0.0001, 9.6837
-0.8041, -0.0048, -0.0053, -0.0001, 9.7008
-0.8053, -0.0049, -0.0062, -0.0001, 9.7029
-0.8055, -0.0049, -0.0062, -0.0001, 9.7196
-0.8068, -0.0049, -0.0066, -0.0001, 9.7227
-0.8070, -0.0049, -0.0067, -0.0001, 9.7391
-0.8085, -0.0049, -0.0073, -0.0001, 9.7422
-0.8087, -0.0049, -0.0075, -0.0001, 9.7587
-0.8104, -0.0049, -0.0083, -0.0001, 9.7619
-0.8107, -0.0049, -0.0085, -0.0001, 9.7784
-0.8126, -0.0049, -0.0093, 0.0000, 9.7806
-0.8128, -0.0049, -0.0093, 0.0000, 9.7974
-0.8147, -0.0049, -0.0096, 0.0000, 9.8142
-0.8168, -0.0049, -0.0102, 0.0000, 9.8164
-0.8171, -0.0049, -0.0102, 0.0000, 9.8331
-0.8191, -0.0049, -0.0103, 0.0000, 9.8358
-0.8195, -0.0049, -0.0103, 0.0000, 9.8525
-0.8215, -0.0049, -0.0100, 0.0000, 9.8548
-0.8218, -0.0049, -0.0100, 0.0000, 9.8715
-0.8237, -0.0049, -0.0096, 0.0000, 9.8879
-0.8255, -0.0050, -0.0090, 0.0000, 9.8903
-0.8257, -0.0050, -0.0090, 0.0000, 9.9067
-0.8274, -0.0050, -0.0084, 0.0000, 9.9234
-0.8289, -0.0050, -0.0078, 0.0000, 9.9265
-0.8292, -0.0050, -0.0078, 0.0000, 9.9429
-0.8308, -0.0050, -0.0078, 0.0000, 9.9450
-0.8310, -0.0050, -0.0078, 0.0000, 9.9618
-0.8325, -0.0050, -0.0076, 0.0000, 9.9640
-0.8327, -0.0050, -0.0075, 0.0000, 9.9807
-0.8341, -0.0050, -0.0072, 0.0000, 9.9973
-0.8355, -0.0050, -0.0068, 0.0000, 9.9998
-0.8357, -0.0050, -0.0067, 0.0000, 10.0165
-0.8369, -0.0050, -0.0063, 0.0000, 10.0187
-0.8371, -0.0050, -0.0062, 0.0000, 10.0355
-0.8382, -0.0050, -0.0057, 0.0000, 10.0520
-0.8393, -0.0050, -0.0053, 0.0000, 10.0542
-0.8394, -0.0050, -0.0052, 0.0000, 10.0709
-0.8404, -0.0050, -0.0048, 0.0000, 10.0873
-0.8413, -0.0050, -0.0044, 0.0000, 10.0905
-0.8414, -0.0050, -0.0045, 0.0000, 10.1066
-0.8423, -0.0050, -0.0047, 0.0000, 10.1098
-0.8425, -0.0050, -0.0048, 0.0000, 10.1260
-0.8436, -0.0050, -0.0054, 0.0000, 10.1281
-0.8437, -0.0050, -0.0054, 0.0000, 10.1449
-0.8448, -0.0050, -0.0056, 0.0000, 10.1614
-0.8460, -0.0050, -0.0057, 0.0000, 10.1638
-0.8461, -0.0050, -0.0056, 0.0000, 10.1805
-0.8472, -0.0050, -0.0055, 0.0000, 10.1827
-0.8474, -0.0050, -0.0055, 0.0000, 10.1994
-0.8484, -0.0050, -0.0052, 0.0000, 10.2163
-0.8495, -0.0050, -0.0056, 0.0000, 10.2195
-0.8497, -0.0050, -0.0056, 0.0001, 10.2359
-0.8509, -0.0048, -0.0056, 0.0007, 10.2381
-0.8510, -0.0048, -0.0056, 0.0008, 10.2549
-0.8521, -0.0046, -0.0055, 0.0011, 10.2571
-0.8523, -0.0046, -0.0055, 0.0011, 10.2738
-0.8533, -0.0043, -0.0052, 0.0013, 10.2903
-0.8543, -0.0040, -0.0050, 0.0014, 10.2926
-0.8544, -0.0040, -0.0049, 0.0014, 10.3093
-0.8553, -0.0037, -0.0046, 0.0014, 10.3124
-0.8555, -0.0036, -0.0046, 0.0014, 10.3289
-0.8565, -0.0034, -0.0049, 0.0014, 10.3321
-0.8567, -0.0033, -0.0050, 0.0014, 10.3484
-0.8578, -0.0030, -0.0056, 0.0014, 10.3508
-0.8579, -0.0030, -0.0057, 0.0013, 10.3673
-0.8591, -0.0028, -0.0059, 0.0013, 10.3843
-0.8604, -0.0025, -0.0066, 0.0012, 10.3864
-0.8606, -0.0025, -0.0066, 0.0012, 10.4032
