Position x, Position y, Velocity x, Velocity y
-0.2693, -0.0062, -0.0140, 0.0006
-0.2722, -0.0061, -0.0144, 0.0006
-0.2752, -0.0060, -0.0149, 0.0005
-0.2783, -0.0059, -0.0156, 0.0005
-0.2814, -0.0058, -0.0156, 0.0004
-0.2844, -0.0058, -0.0152, 0.0004
-0.2873, -0.0057, -0.0146, 0.0004
-0.2902, -0.0056, -0.0145, 0.0003
-0.2931, -0.0056, -0.0146, 0.0003
-0.2960, -0.0055, -0.0150, 0.0003
-0.2991, -0.0055, -0.0155, 0.0002
-0.3022, -0.0054, -0.0154, 0.0002
-0.3052, -0.0054, -0.0150, 0.0002
-0.3082, -0.0053, -0.0150, 0.0002
-0.3112, -0.0053, -0.0152, 0.0002
-0.3143, -0.0053, -0.0156, 0.0001
-0.3174, -0.0053, -0.0155, 0.0001
-0.3205, -0.0054, -0.0157, -0.0005
-0.3237, -0.0055, -0.0160, -0.0009
-0.3269, -0.0058, -0.0165, -0.0012
-0.3302, -0.0060, -0.0164, -0.0013
-0.3333, -0.0063, -0.0159, -0.0014
-0.3364, -0.0066, -0.0152, -0.0014
-0.3392, -0.0068, -0.0143, -0.0013
-0.3419, -0.0071, -0.0134, -0.0013
-0.3444, -0.0073, -0.0125, -0.0012
-0.3466, -0.0076, -0.0115, -0.0012
-0.3488, -0.0078, -0.0106, -0.0011
-0.3509, -0.0081, -0.0110, -0.0016
-0.3532, -0.0085, -0.0116, -0.0019
-0.3557, -0.0089, -0.0123, -0.0021
-0.3583, -0.0093, -0.0131, -0.0022
-0.3611, -0.0098, -0.0140, -0.0022
-0.3640, -0.0102, -0.0148, -0.0021
-0.3670, -0.0106, -0.0150, -0.0020
-0.3699, -0.0109, -0.0147, -0.0019
-0.3729, -0.0113, -0.0148, -0.0018
-0.3760, -0.0116, -0.0158, -0.0016
-0.3792, -0.0119, -0.0160, -0.0015
-0.3824, -0.0122, -0.0164, -0.0014
-0.3859, -0.0125, -0.0175, -0.0013
-0.3896, -0.0127, -0.0184, -0.0012
-0.3934, -0.0129, -0.0192, -0.0011
-0.3975, -0.0131, -0.0205, -0.0010
-0.4017, -0.0133, -0.0215, -0.0009
-0.4063, -0.0134, -0.0228, -0.0008
-0.4110, -0.0136, -0.0238, -0.0007
-0.4159, -0.0137, -0.0245, -0.0007
-0.4210, -0.0138, -0.0256, -0.0006
-0.4262, -0.0139, -0.0263, -0.0006
-0.4314, -0.0140, -0.0261, -0.0005
-0.4367, -0.0141, -0.0266, -0.0005
-0.4420, -0.0142, -0.0269, -0.0004
-0.4474, -0.0143, -0.0271, -0.0004
-0.4527, -0.0144, -0.0265, -0.0003
-0.4577, -0.0144, -0.0255, -0.0003
-0.4627, -0.0145, -0.0248, -0.0003
-0.4675, -0.0145, -0.0243, -0.0003
-0.4721, -0.0146, -0.0234, -0.0002
-0.4766, -0.0146, -0.0222, -0.0002
-0.4807, -0.0146, -0.0209, -0.0002
-0.4847, -0.0147, -0.0201, -0.0002
-0.4885, -0.0147, -0.0191, -0.0002
-0.4921, -0.0147, -0.0179, -0.0001
-0.4954, -0.0148, -0.0167, -0.0001
-0.4986, -0.0148, -0.0161, -0.0001
-0.5017, -0.0148, -0.0159, -0.0001
-0.5048, -0.0148, -0.0154, -0.0001
-0.5078, -0.0148, -0.0153, -0.0001
-0.5108, -0.0149, -0.0148, -0.0001
-0.5136, -0.0149, -0.0142, -0.0001
-0.5163, -0.0149, -0.0134, -0.0001
-0.5189, -0.0149, -0.0131, -0.0001
-0.5214, -0.0149, -0.0127, -0.0001
-0.5238, -0.0149, -0.0120, 0.0000
-0.5261, -0.0149, -0.0119, 0.0000
-0.5286, -0.0149, -0.0122, 0.0000
-0.5310, -0.0149, -0.0120, 0.0000
-0.5334, -0.0149, -0.0123, 0.0000
-0.5358, -0.0149, -0.0121, 0.0000
-0.5383, -0.0150, -0.0124, 0.0000
-0.5407, -0.0150, -0.0122, 0.0000
-0.5430, -0.0150, -0.0118, 0.0000
-0.5454, -0.0150, -0.0119, 0.0000
-0.5477, -0.0150, -0.0116, 0.0000
-0.5501, -0.0150, -0.0118, 0.0000
-0.5524, -0.0150, -0.0116, 0.0000
-0.5547, -0.0150, -0.0118, 0.0000
-0.5570, -0.0150, -0.0117, 0.0000
-0.5595, -0.0150, -0.0125, 0.0000
-0.5621, -0.0150, -0.0128, 0.0000
-0.5646, -0.0150, -0.0126, 0.0000
-0.5672, -0.0150, -0.0135, 0.0000
-0.5701, -0.0150, -0.0143, 0.0000
-0.5731, -0.0150, -0.0152, 0.0000
-0.5762, -0.0150, -0.0153, 0.0000
-0.5793, -0.0150, -0.0157, 0.0000
-0.5824, -0.0150, -0.0156, 0.0000
-0.5854, -0.0150, -0.0151, 0.0000
-0.5885, -0.0150, -0.0156, 0.0000
-0.5917, -0.0150, -0.0162, 0.0000
-0.5951, -0.0150, -0.0169, 0.0000
-0.5985, -0.0150, -0.0175, 0.0000
-0.6020, -0.0150, -0.0175, 0.0000
-0.6054, -0.0150, -0.0170, 0.0000
-0.6087, -0.0150, -0.0169, 0.0000
-0.6120, -0.0150, -0.0164, 0.0000
-0.6153, -0.0150, -0.0163, 0.0000
-0.6185, -0.0150, -0.0165, 0.0000
-0.6218, -0.0150, -0.0162, 0.0000
-0.6250, -0.0150, -0.0162, 0.0000
-0.6281, -0.0150, -0.0158, 0.0000
-0.6312, -0.0150, -0.0158, 0.0000
-0.6343, -0.0150, -0.0154, 0.0000
-0.6373, -0.0150, -0.0153, 0.0000
-0.6403, -0.0150, -0.0149, 0.0000
-0.6433, -0.0150, -0.0149, 0.0000
-0.6462, -0.0150, -0.0145, 0.0000
-0.6491, -0.0150, -0.0145, 0.0000
-0.6519, -0.0150, -0.0142, 0.0000
-0.6547, -0.0150, -0.0142, 0.0000
-0.6576, -0.0150, -0.0145, 0.0000
-0.6606, -0.0150, -0.0150, 0.0000
-0.6635, -0.0149, -0.0149, 0.0006
-0.6665, -0.0147, -0.0151, 0.0010
-0.6696, -0.0144, -0.0155, 0.0013
-0.6727, -0.0141, -0.0154, 0.0014
-0.6758, -0.0139, -0.0155, 0.0014
-0.6788, -0.0136, -0.0153, 0.0014
-0.6819, -0.0133, -0.0153, 0.0014
-0.6848, -0.0130, -0.0150, 0.0014
-0.6878, -0.0128, -0.0150, 0.0013
-0.6909, -0.0125, -0.0153, 0.0012
-0.6940, -0.0123, -0.0157, 0.0011
-0.6971, -0.0121, -0.0156, 0.0010
-0.7002, -0.0119, -0.0158, 0.0010
-0.7034, -0.0117, -0.0161, 0.0009
-0.7067, -0.0116, -0.0166, 0.0008
-0.7102, -0.0114, -0.0177, 0.0007
-0.7138, -0.0112, -0.0180, 0.0013
-0.7175, -0.0109, -0.0184, 0.0016
-0.7212, -0.0105, -0.0188, 0.0018
-0.7250, -0.0101, -0.0193, 0.0019
-0.7288, -0.0097, -0.0191, 0.0019
-0.7326, -0.0094, -0.0191, 0.0019
-0.7365, -0.0090, -0.0193, 0.0018
-0.7404, -0.0087, -0.0196, 0.0017
-0.7443, -0.0082, -0.0199, 0.0022
-0.7482, -0.0077, -0.0196, 0.0025
-0.7521, -0.0072, -0.0195, 0.0026
-0.7559, -0.0067, -0.0190, 0.0027
-0.7597, -0.0062, -0.0194, 0.0026
-0.7636, -0.0057, -0.0192, 0.0025
-0.7674, -0.0052, -0.0193, 0.0024
-0.7712, -0.0047, -0.0194, 0.0022
-0.7752, -0.0043, -0.0197, 0.0021
-0.7791, -0.0040, -0.0200, 0.0019
-0.7830, -0.0036, -0.0197, 0.0018
-0.7869, -0.0033, -0.0196, 0.0016
-0.7908, -0.0030, -0.0197, 0.0015
-0.7947, -0.0027, -0.0193, 0.0014
-0.7985, -0.0024, -0.0191, 0.0013
-0.8023, -0.0022, -0.0192, 0.0011
-0.8063, -0.0020, -0.0200, 0.0010
-0.8103, -0.0018, -0.0201, 0.0009
-0.8143, -0.0017, -0.0202, 0.0009
-0.8184, -0.0015, -0.0204, 0.0008
-0.8225, -0.0014, -0.0207, 0.0007
-0.8266, -0.0012, -0.0210, 0.0006
-0.8307, -0.0011, -0.0207, 0.0006
-0.8348, -0.0010, -0.0206, 0.0005
-0.8391, -0.0009, -0.0212, 0.0005
-0.8433, -0.0008, -0.0211, 0.0004
-0.8475, -0.0008, -0.0212, 0.0004
-0.8516, -0.0007, -0.0207, 0.0004
-0.8558, -0.0006, -0.0211, 0.0003
-0.8600, -0.0006, -0.0215, 0.0003
-0.8644, -0.0005, -0.0218, 0.0003
-0.8687, -0.0005, -0.0215, 0.0002
-0.8730, -0.0004, -0.0220, 0.0002
-0.8775, -0.0004, -0.0224, 0.0002
-0.8820, -0.0005, -0.0228, -0.0004
-0.8866, -0.0006, -0.0230, -0.0009
-0.8912, -0.0009, -0.0233, -0.0011
-0.8958, -0.0011, -0.0229, -0.0013
