Position x, Position y, Velocity x, Velocity y
0.8935, 0.0000, -0.0101, 0.0000, 1.2692
0.8932, 0.0000, -0.0101, 0.0000, 1.2860
0.8912, 0.0000, -0.0103, 0.0000, 1.2897
0.8907, 0.0000, -0.0104, 0.0000, 1.3065
0.8886, -0.0001, -0.0107, -0.0006, 1.3231
0.8863, -0.0003, -0.0114, -0.0010, 1.3396
0.8838, -0.0006, -0.0127, -0.0013, 1.3562
0.8810, -0.0009, -0.0139, -0.0014, 1.3728
0.8780, -0.0011, -0.0150, -0.0014, 1.3759
0.8774, -0.0012, -0.0152, -0.0014, 1.3923
0.8742, -0.0015, -0.0161, -0.0014, 1.3946
0.8737, -0.0015, -0.0161, -0.0014, 1.4117
0.8704, -0.0018, -0.0168, -0.0014, 1.4138
0.8699, -0.0018, -0.0168, -0.0014, 1.4305
0.8665, -0.0021, -0.0168, -0.0013, 1.4326
0.8661, -0.0021, -0.0168, -0.0013, 1.4498
0.8627, -0.0024, -0.0169, -0.0012, 1.4662
0.8593, -0.0026, -0.0173, -0.0011, 1.4683
0.8587, -0.0027, -0.0172, -0.0011, 1.4851
0.8554, -0.0029, -0.0169, -0.0010, 1.5020
0.8520, -0.0031, -0.0170, -0.0010, 1.5042
0.8514, -0.0031, -0.0169, -0.0010, 1.5209
0.8482, -0.0033, -0.0165, -0.0009, 1.5230
0.8477, -0.0033, -0.0164, -0.0009, 1.5398
0.8446, -0.0034, -0.0156, -0.0008, 1.5562
0.8417, -0.0036, -0.0147, -0.0007, 1.5733
0.8388, -0.0037, -0.0144, -0.0007, 1.5898
0.8359, -0.0038, -0.0145, -0.0006, 1.6060
0.8331, -0.0039, -0.0141, -0.0005, 1.6226
0.8304, -0.0040, -0.0136, -0.0005, 1.6259
0.8299, -0.0041, -0.0136, -0.0005, 1.6422
0.8273, -0.0041, -0.0134, -0.0004, 1.6445
0.8269, -0.0042, -0.0133, -0.0004, 1.6617
0.8242, -0.0042, -0.0135, -0.0004, 1.6639
0.8237, -0.0043, -0.0135, -0.0004, 1.6806
0.8211, -0.0043, -0.0132, -0.0004, 1.6829
0.8207, -0.0043, -0.0131, -0.0003, 1.6995
0.8182, -0.0044, -0.0126, -0.0003, 1.7163
0.8157, -0.0045, -0.0126, -0.0003, 1.7194
0.8153, -0.0045, -0.0126, -0.0003, 1.7355
0.8127, -0.0045, -0.0128, -0.0003, 1.7378
0.8124, -0.0045, -0.0128, -0.0003, 1.7543
0.8099, -0.0046, -0.0126, -0.0002, 1.7709
0.8075, -0.0046, -0.0121, -0.0002, 1.7740
0.8071, -0.0046, -0.0121, -0.0002, 1.7904
0.8047, -0.0046, -0.0121, -0.0002, 1.7925
0.8044, -0.0047, -0.0121, -0.0002, 1.8092
0.8020, -0.0047, -0.0117, -0.0002, 1.8261
0.7997, -0.0047, -0.0118, -0.0001, 1.8283
0.7993, -0.0047, -0.0118, -0.0001, 1.8454
0.7969, -0.0047, -0.0121, -0.0001, 1.8475
0.7965, -0.0048, -0.0121, -0.0001, 1.8642
0.7941, -0.0048, -0.0120, -0.0001, 1.8665
0.7938, -0.0048, -0.0120, -0.0001, 1.8835
0.7914, -0.0048, -0.0122, -0.0001, 1.8997
0.7890, -0.0048, -0.0121, -0.0001, 1.9021
0.7886, -0.0048, -0.0120, -0.0001, 1.9192
0.7862, -0.0048, -0.0122, -0.0001, 1.9213
0.7858, -0.0048, -0.0122, -0.0001, 1.9381
0.7834, -0.0049, -0.0120, -0.0001, 1.9549
0.7810, -0.0049, -0.0121, -0.0001, 1.9716
0.7785, -0.0049, -0.0126, -0.0001, 1.9878
0.7760, -0.0049, -0.0126, -0.0001, 2.0044
0.7735, -0.0049, -0.0123, -0.0001, 2.0213
0.7711, -0.0049, -0.0124, 0.0000, 2.0233
0.7707, -0.0049, -0.0123, 0.0000, 2.0401
0.7683, -0.0049, -0.0121, 0.0000, 2.0422
0.7680, -0.0049, -0.0120, 0.0000, 2.0590
0.7657, -0.0049, -0.0115, 0.0000, 2.0757
0.7632, -0.0049, -0.0121, 0.0000, 2.0925
0.7608, -0.0049, -0.0122, 0.0000, 2.0935
0.7606, -0.0049, -0.0122, 0.0000, 2.1103
0.7582, -0.0049, -0.0120, 0.0000, 2.1134
0.7578, -0.0049, -0.0120, 0.0000, 2.1298
0.7554, -0.0050, -0.0121, 0.0000, 2.1330
0.7549, -0.0050, -0.0122, 0.0000, 2.1495
0.7525, -0.0050, -0.0125, 0.0000, 2.1517
0.7521, -0.0050, -0.0125, 0.0000, 2.1685
0.7496, -0.0050, -0.0123, 0.0000, 2.1854
0.7471, -0.0050, -0.0125, 0.0000, 2.2020
0.7446, -0.0050, -0.0130, 0.0000, 2.2182
0.7420, -0.0050, -0.0130, 0.0000, 2.2350
0.7393, -0.0050, -0.0133, 0.0000, 2.2514
0.7367, -0.0050, -0.0131, 0.0000, 2.2535
0.7363, -0.0050, -0.0131, 0.0000, 2.2703
0.7338, -0.0050, -0.0126, 0.0000, 2.2872
0.7313, -0.0050, -0.0127, 0.0000, 2.3038
0.7287, -0.0050, -0.0130, 0.0000, 2.3200
0.7262, -0.0050, -0.0129, 0.0000, 2.3368
0.7236, -0.0050, -0.0131, 0.0000, 2.3531
0.7210, -0.0050, -0.0129, 0.0000, 2.3552
0.7207, -0.0050, -0.0129, 0.0000, 2.3734
0.7182, -0.0050, -0.0124, 0.0000, 2.3889
0.7157, -0.0050, -0.0124, 0.0000, 2.3911
0.7153, -0.0050, -0.0124, 0.0000, 2.4081
0.7128, -0.0050, -0.0127, 0.0000, 2.4247
0.7102, -0.0050, -0.0132, 0.0000, 2.4409
0.7076, -0.0050, -0.0132, 0.0000, 2.4579
0.7049, -0.0050, -0.0135, 0.0000, 2.4740
0.7022, -0.0050, -0.0133, 0.0000, 2.4770
0.7018, -0.0050, -0.0134, 0.0000, 2.4935
0.6991, -0.0050, -0.0135, 0.0000, 2.4965
0.6986, -0.0050, -0.0136, 0.0000, 2.5130
0.6959, -0.0050, -0.0139, 0.0000, 2.5162
0.6953, -0.0050, -0.0139, -0.0001, 2.5327
0.6926, -0.0051, -0.0137, -0.0007, 2.5358
0.6921, -0.0052, -0.0137, -0.0008, 2.5522
0.6894, -0.0054, -0.0138, -0.0011, 2.5692
0.6866, -0.0057, -0.0141, -0.0013, 2.5854
0.6838, -0.0059, -0.0140, -0.0014, 2.6019
0.6811, -0.0062, -0.0135, -0.0015, 2.6185
0.6786, -0.0065, -0.0129, -0.0014, 2.6215
0.6781, -0.0066, -0.0129, -0.0014, 2.6379
0.6756, -0.0068, -0.0127, -0.0014, 2.6411
0.6751, -0.0069, -0.0128, -0.0014, 2.6575
0.6725, -0.0071, -0.0129, -0.0013, 2.6606
0.6720, -0.0072, -0.0129, -0.0013, 2.6774
0.6695, -0.0074, -0.0126, -0.0012, 2.6796
0.6692, -0.0075, -0.0125, -0.0012, 2.6962
0.6668, -0.0077, -0.0120, -0.0011, 2.6995
0.6664, -0.0077, -0.0120, -0.0011, 2.7155
0.6640, -0.0079, -0.0119, -0.0010, 2.7181
0.6637, -0.0080, -0.0119, -0.0010, 2.7346
0.6614, -0.0081, -0.0115, -0.0009, 2.7516
0.6591, -0.0083, -0.0116, -0.0009, 2.7682
0.6567, -0.0085, -0.0120, -0.0008, 2.7844
0.6543, -0.0086, -0.0120, -0.0007, 2.8013
0.6519, -0.0087, -0.0123, -0.0006, 2.8175
0.6495, -0.0089, -0.0122, -0.0006, 2.8206
0.6490, -0.0089, -0.0122, -0.0006, 2.8369
0.6466, -0.0090, -0.0124, -0.0005, 2.8393
0.6462, -0.0090, -0.0124, -0.0005, 2.8558
0.6438, -0.0091, -0.0121, -0.0005, 2.8727
0.6414, -0.0092, -0.0123, -0.0004, 2.8751
0.6410, -0.0092, -0.0123, -0.0004, 2.8919
0.6385, -0.0093, -0.0121, -0.0004, 2.8950
0.6381, -0.0093, -0.0121, -0.0004, 2.9113
0.6357, -0.0093, -0.0122, -0.0003, 2.9135
0.6354, -0.0094, -0.0122, -0.0003, 2.9303
0.6330, -0.0094, -0.0119, -0.0003, 2.9468
0.6307, -0.0095, -0.0114, -0.0003, 2.9499
0.6303, -0.0095, -0.0114, -0.0003, 2.9663
0.6281, -0.0095, -0.0114, -0.0002, 2.9684
0.6277, -0.0095, -0.0114, -0.0002, 2.9852
0.6255, -0.0096, -0.0111, -0.0002, 2.9874
0.6252, -0.0096, -0.0110, -0.0002, 3.0041
0.6231, -0.0096, -0.0105, -0.0002, 3.0207
0.6212, -0.0097, -0.0099, -0.0002, 3.0238
0.6208, -0.0097, -0.0099, -0.0002, 3.0402
0.6189, -0.0097, -0.0098, -0.0002, 3.0433
0.6185, -0.0097, -0.0099, -0.0002, 3.0598
0.6165, -0.0097, -0.0101, -0.0001, 3.0619
0.6162, -0.0097, -0.0101, -0.0001, 3.0790
0.6141, -0.0098, -0.0107, -0.0001, 3.0951
0.6120, -0.0098, -0.0107, -0.0001, 3.0987
0.6116, -0.0098, -0.0109, -0.0001, 3.1151
0.6092, -0.0098, -0.0119, -0.0001, 3.1174
0.6088, -0.0098, -0.0119, -0.0001, 3.1339
0.6064, -0.0098, -0.0122, -0.0001, 3.1360
0.6061, -0.0098, -0.0121, -0.0001, 3.1528
0.6037, -0.0098, -0.0120, -0.0001, 3.1697
0.6013, -0.0099, -0.0122, -0.0001, 3.1862
0.5988, -0.0099, -0.0127, -0.0001, 3.2025
0.5963, -0.0099, -0.0127, -0.0001, 3.2195
0.5937, -0.0099, -0.0130, -0.0001, 3.2359
0.5910, -0.0099, -0.0135, 0.0000, 3.2391
0.5905, -0.0099, -0.0136, 0.0000, 3.2552
0.5877, -0.0099, -0.0141, 0.0000, 3.2575
0.5873, -0.0099, -0.0141, 0.0000, 3.2741
0.5845, -0.0099, -0.0141, 0.0000, 3.2772
0.5840, -0.0099, -0.0141, 0.0000, 3.2936
0.5812, -0.0099, -0.0143, 0.0000, 3.3105
0.5782, -0.0099, -0.0147, 0.0000, 3.3271
0.5752, -0.0099, -0.0152, 0.0000, 3.3437
0.5721, -0.0100, -0.0158, 0.0000, 3.3602
0.5688, -0.0100, -0.0164, 0.0000, 3.3763
0.5656, -0.0100, -0.0164, 0.0000, 3.3786
0.5652, -0.0100, -0.0164, 0.0000, 3.3950
0.5620, -0.0100, -0.0159, 0.0000, 3.4117
0.5590, -0.0100, -0.0152, 0.0000, 3.4139
0.5585, -0.0100, -0.0151, 0.0000, 3.4306
0.5557, -0.0100, -0.0143, 0.0000, 3.4337
0.5552, -0.0100, -0.0142, 0.0000, 3.4501
0.5524, -0.0100, -0.0139, 0.0000, 3.4532
0.5519, -0.0100, -0.0139, 0.0000, 3.4696
0.5492, -0.0100, -0.0139, 0.0000, 3.4717
0.5488, -0.0100, -0.0138, 0.0000, 3.4884
0.5461, -0.0100, -0.0135, 0.0000, 3.5050
0.5436, -0.0100, -0.0129, 0.0000, 3.5073
0.5432, -0.0100, -0.0128, 0.0000, 3.5243
0.5407, -0.0100, -0.0127, 0.0000, 3.5409
0.5381, -0.0100, -0.0129, 0.0000, 3.5574
0.5355, -0.0100, -0.0134, 0.0000, 3.5741
0.5327, -0.0100, -0.0140, 0.0000, 3.5903
0.5299, -0.0100, -0.0140, 0.0000, 3.6072
0.5271, -0.0100, -0.0143, 0.0000, 3.6094
0.5266, -0.0100, -0.0143, 0.0000, 3.6261
0.5238, -0.0100, -0.0141, 0.0000, 3.6292
0.5233, -0.0100, -0.0141, 0.0001, 3.6459
0.5204, -0.0099, -0.0148, 0.0007, 3.6490
0.5197, -0.0098, -0.0150, 0.0009, 3.6655
0.5166, -0.0095, -0.0156, 0.0018, 3.6683
0.5161, -0.0094, -0.0156, 0.0019, 3.6854
0.5129, -0.0089, -0.0161, 0.0024, 3.7019
0.5096, -0.0084, -0.0167, 0.0027, 3.7181
0.5062, -0.0078, -0.0167, 0.0029, 3.7350
0.5029, -0.0072, -0.0169, 0.0029, 3.7513
0.4996, -0.0066, -0.0166, 0.0028, 3.7544
0.4990, -0.0065, -0.0167, 0.0028, 3.7712
0.4955, -0.0060, -0.0172, 0.0027, 3.7734
0.4950, -0.0059, -0.0172, 0.0027, 3.7902
0.4916, -0.0054, -0.0171, 0.0025, 3.7925
0.4911, -0.0053, -0.0170, 0.0025, 3.8092
0.4878, -0.0049, -0.0165, 0.0023, 3.8261
0.4845, -0.0045, -0.0163, 0.0022, 3.8427
0.4813, -0.0041, -0.0165, 0.0020, 3.8589
0.4781, -0.0037, -0.0161, 0.0018, 3.8753
