Position x, Position y, Velocity x, Velocity y
0.5122, -0.0145, 0.0103, -0.0003, 5.4899
0.5141, -0.0145, 0.0097, -0.0003, 5.4929
0.5144, -0.0145, 0.0097, -0.0003, 5.5093
0.5164, -0.0146, 0.0097, -0.0002, 5.5115
0.5166, -0.0146, 0.0096, -0.0002, 5.5283
0.5185, -0.0146, 0.0093, -0.0002, 5.5451
0.5204, -0.0146, 0.0095, -0.0002, 5.5474
0.5207, -0.0147, 0.0095, -0.0002, 5.5642
0.5226, -0.0147, 0.0094, -0.0002, 5.5664
0.5228, -0.0147, 0.0093, -0.0002, 5.5830
0.5246, -0.0147, 0.0090, -0.0001, 5.5840
0.5248, -0.0147, 0.0090, -0.0001, 5.6008
0.5264, -0.0147, 0.0085, -0.0001, 5.6172
0.5280, -0.0148, 0.0080, -0.0001, 5.6339
0.5295, -0.0148, 0.0075, -0.0001, 5.6360
0.5297, -0.0148, 0.0074, -0.0001, 5.6527
0.5311, -0.0148, 0.0068, -0.0001, 5.6693
0.5323, -0.0148, 0.0063, -0.0001, 5.6714
0.5325, -0.0148, 0.0062, -0.0001, 5.6881
0.5336, -0.0149, 0.0057, -0.0001, 5.7047
0.5347, -0.0149, 0.0052, -0.0001, 5.7077
0.5349, -0.0149, 0.0053, -0.0001, 5.7242
0.5359, -0.0149, 0.0054, -0.0001, 5.7263
0.5361, -0.0149, 0.0054, -0.0001, 5.7431
0.5371, -0.0149, 0.0053, -0.0001, 5.7596
0.5382, -0.0149, 0.0052, -0.0001, 5.7617
0.5383, -0.0149, 0.0051, -0.0001, 5.7784
0.5393, -0.0149, 0.0049, 0.0000, 5.7808
0.5394, -0.0149, 0.0048, 0.0000, 5.7972
0.5403, -0.0149, 0.0046, 0.0000, 5.8139
0.5412, -0.0149, 0.0042, 0.0000, 5.8168
0.5413, -0.0149, 0.0043, 0.0000, 5.8332
0.5422, -0.0149, 0.0046, 0.0000, 5.8354
0.5423, -0.0149, 0.0046, 0.0000, 5.8522
0.5433, -0.0149, 0.0046, 0.0000, 5.8688
0.5442, -0.0149, 0.0046, 0.0000, 5.8711
0.5443, -0.0150, 0.0045, 0.0000, 5.8879
0.5452, -0.0150, 0.0044, 0.0000, 5.8899
0.5453, -0.0150, 0.0043, 0.0000, 5.9067
0.5461, -0.0150, 0.0041, 0.0000, 5.9232
0.5469, -0.0150, 0.0038, 0.0000, 5.9241
0.5469, -0.0150, 0.0038, 0.0000, 5.9408
0.5476, -0.0150, 0.0036, 0.0000, 5.9576
0.5484, -0.0150, 0.0039, 0.0000, 5.9739
0.5492, -0.0150, 0.0041, 0.0000, 5.9761
0.5493, -0.0150, 0.0041, 0.0000, 5.9930
0.5503, -0.0150, 0.0047, 0.0000, 6.0093
0.5512, -0.0150, 0.0049, 0.0000, 6.0102
0.5513, -0.0150, 0.0050, 0.0000, 6.0270
0.5523, -0.0150, 0.0050, 0.0000, 6.0436
0.5533, -0.0150, 0.0049, 0.0000, 6.0601
0.5542, -0.0150, 0.0048, 0.0000, 6.0632
0.5544, -0.0150, 0.0048, 0.0000, 6.0796
0.5554, -0.0150, 0.0052, 0.0000, 6.0812
0.5555, -0.0150, 0.0052, 0.0000, 6.0979
0.5566, -0.0150, 0.0053, 0.0000, 6.1146
0.5576, -0.0150, 0.0052, 0.0000, 6.1174
0.5578, -0.0150, 0.0053, 0.0000, 6.1338
0.5589, -0.0150, 0.0057, 0.0000, 6.1348
0.5590, -0.0150, 0.0057, 0.0000, 6.1515
0.5601, -0.0150, 0.0058, 0.0000, 6.1685
0.5614, -0.0150, 0.0063, 0.0000, 6.1847
0.5627, -0.0150, 0.0065, 0.0000, 6.1872
0.5629, -0.0150, 0.0066, 0.0000, 6.2037
0.5643, -0.0150, 0.0072, 0.0000, 6.2203
0.5658, -0.0150, 0.0074, 0.0000, 6.2225
0.5660, -0.0150, 0.0074, 0.0000, 6.2396
0.5676, -0.0150, 0.0079, 0.0000, 6.2556
0.5692, -0.0150, 0.0081, 0.0000, 6.2579
0.5694, -0.0150, 0.0081, 0.0000, 6.2748
0.5710, -0.0150, 0.0080, 0.0000, 6.2771
0.5712, -0.0150, 0.0079, 0.0000, 6.2938
0.5727, -0.0150, 0.0076, 0.0000, 6.3107
0.5743, -0.0150, 0.0079, 0.0000, 6.3136
0.5746, -0.0150, 0.0080, 0.0000, 6.3300
0.5763, -0.0150, 0.0085, 0.0000, 6.3322
0.5765, -0.0150, 0.0085, 0.0000, 6.3489
0.5782, -0.0150, 0.0086, 0.0000, 6.3511
0.5785, -0.0150, 0.0086, 0.0000, 6.3678
0.5801, -0.0150, 0.0084, 0.0000, 6.3845
0.5818, -0.0150, 0.0081, 0.0000, 6.4009
0.5833, -0.0150, 0.0077, 0.0000, 6.4031
0.5835, -0.0150, 0.0077, 0.0000, 6.4194
0.5850, -0.0150, 0.0078, 0.0000, 6.4205
0.5851, -0.0150, 0.0078, 0.0000, 6.4370
0.5867, -0.0150, 0.0077, 0.0000, 6.4379
0.5867, -0.0150, 0.0077, 0.0000, 6.4546
0.5882, -0.0150, 0.0074, 0.0000, 6.4567
0.5884, -0.0150, 0.0074, 0.0000, 6.4735
0.5898, -0.0150, 0.0070, 0.0000, 6.4904
0.5912, -0.0150, 0.0072, 0.0000, 6.4914
0.5914, -0.0150, 0.0072, 0.0000, 6.5082
0.5928, -0.0150, 0.0071, 0.0000, 6.5251
0.5943, -0.0150, 0.0075, 0.0000, 6.5277
0.5945, -0.0150, 0.0076, 0.0000, 6.5441
0.5962, -0.0150, 0.0083, 0.0000, 6.5461
0.5964, -0.0150, 0.0083, 0.0000, 6.5628
0.5981, -0.0150, 0.0085, 0.0000, 6.5793
0.5997, -0.0150, 0.0084, 0.0000, 6.5810
0.5999, -0.0150, 0.0084, 0.0000, 6.5972
0.6016, -0.0150, 0.0088, 0.0000, 6.5985
0.6018, -0.0150, 0.0088, 0.0000, 6.6151
0.6036, -0.0149, 0.0094, 0.0007, 6.6161
0.6038, -0.0149, 0.0094, 0.0007, 6.6329
0.6057, -0.0146, 0.0096, 0.0011, 6.6496
0.6075, -0.0144, 0.0094, 0.0013, 6.6527
0.6079, -0.0143, 0.0095, 0.0013, 6.6693
0.6098, -0.0141, 0.0097, 0.0014, 6.6723
0.6102, -0.0140, 0.0098, 0.0014, 6.6887
0.6122, -0.0137, 0.0103, 0.0014, 6.6906
0.6125, -0.0137, 0.0103, 0.0014, 6.7074
0.6145, -0.0134, 0.0103, 0.0014, 6.7239
0.6165, -0.0131, 0.0100, 0.0014, 6.7260
0.6168, -0.0131, 0.0100, 0.0014, 6.7428
0.6187, -0.0128, 0.0096, 0.0013, 6.7594
0.6205, -0.0126, 0.0090, 0.0012, 6.7624
0.6208, -0.0126, 0.0091, 0.0012, 6.7787
0.6226, -0.0123, 0.0091, 0.0011, 6.7809
0.6228, -0.0123, 0.0090, 0.0011, 6.7978
0.6247, -0.0121, 0.0094, 0.0010, 6.8141
0.6266, -0.0119, 0.0094, 0.0009, 6.8172
0.6269, -0.0119, 0.0095, 0.0009, 6.8338
0.6289, -0.0117, 0.0099, 0.0009, 6.8360
0.6292, -0.0117, 0.0099, 0.0008, 6.8527
0.6311, -0.0115, 0.0098, 0.0008, 6.8549
0.6314, -0.0115, 0.0098, 0.0008, 6.8717
0.6333, -0.0114, 0.0095, 0.0007, 6.8882
0.6351, -0.0112, 0.0090, 0.0006, 6.8911
0.6354, -0.0112, 0.0090, 0.0006, 6.9076
0.6372, -0.0111, 0.0091, 0.0006, 6.9097
0.6374, -0.0111, 0.0091, 0.0006, 6.9265
0.6392, -0.0110, 0.0089, 0.0005, 6.9435
0.6410, -0.0109, 0.0091, 0.0005, 6.9455
0.6413, -0.0109, 0.0091, 0.0005, 6.9622
0.6431, -0.0108, 0.0091, 0.0004, 6.9636
0.6433, -0.0108, 0.0090, 0.0004, 6.9803
0.6450, -0.0107, 0.0087, 0.0004, 6.9971
0.6468, -0.0106, 0.0089, 0.0003, 7.0134
0.6485, -0.0106, 0.0089, 0.0003, 7.0155
0.6488, -0.0106, 0.0088, 0.0003, 7.0323
0.6505, -0.0105, 0.0085, 0.0003, 7.0343
0.6507, -0.0105, 0.0085, 0.0003, 7.0513
0.6524, -0.0106, 0.0087, -0.0004, 7.0676
0.6541, -0.0107, 0.0086, -0.0008, 7.0705
0.6544, -0.0108, 0.0087, -0.0008, 7.0870
0.6562, -0.0110, 0.0090, -0.0011, 7.1035
0.6580, -0.0112, 0.0090, -0.0012, 7.1056
0.6582, -0.0113, 0.0089, -0.0012, 7.1223
0.6600, -0.0115, 0.0087, -0.0013, 7.1236
0.6601, -0.0116, 0.0086, -0.0013, 7.1404
0.6618, -0.0118, 0.0082, -0.0013, 7.1568
0.6633, -0.0121, 0.0078, -0.0013, 7.1738
0.6649, -0.0123, 0.0079, -0.0012, 7.1761
0.6651, -0.0123, 0.0079, -0.0012, 7.1928
0.6667, -0.0126, 0.0077, -0.0011, 7.1942
0.6668, -0.0126, 0.0078, -0.0011, 7.2109
0.6684, -0.0128, 0.0081, -0.0011, 7.2278
0.6701, -0.0130, 0.0087, -0.0010, 7.2445
0.6719, -0.0133, 0.0089, -0.0015, 7.2468
0.6722, -0.0133, 0.0089, -0.0016, 7.2635
0.6740, -0.0137, 0.0088, -0.0019, 7.2644
0.6741, -0.0137, 0.0088, -0.0019, 7.2811
0.6758, -0.0142, 0.0085, -0.0020, 7.2977
0.6775, -0.0146, 0.0087, -0.0021, 7.3142
0.6792, -0.0150, 0.0086, -0.0021, 7.3156
0.6793, -0.0150, 0.0086, -0.0021, 7.3323
0.6811, -0.0155, 0.0090, -0.0026, 7.3488
0.6829, -0.0161, 0.0090, -0.0029, 7.3498
0.6830, -0.0162, 0.0089, -0.0029, 7.3666
0.6848, -0.0168, 0.0087, -0.0031, 7.3831
0.6864, -0.0174, 0.0083, -0.0031, 7.3998
0.6881, -0.0180, 0.0085, -0.0030, 7.4021
0.6884, -0.0181, 0.0085, -0.0030, 7.4186
0.6900, -0.0186, 0.0084, -0.0029, 7.4355
0.6918, -0.0192, 0.0087, -0.0027, 7.4368
0.6919, -0.0192, 0.0087, -0.0027, 7.4536
0.6937, -0.0197, 0.0087, -0.0025, 7.4703
0.6953, -0.0202, 0.0085, -0.0023, 7.4727
0.6956, -0.0203, 0.0084, -0.0023, 7.4894
0.6972, -0.0207, 0.0080, -0.0021, 7.4909
0.6974, -0.0207, 0.0080, -0.0021, 7.5076
0.6990, -0.0211, 0.0082, -0.0019, 7.5242
0.7006, -0.0215, 0.0081, -0.0018, 7.5412
0.7023, -0.0218, 0.0084, -0.0016, 7.5575
0.7041, -0.0221, 0.0091, -0.0015, 7.5739
0.7059, -0.0224, 0.0093, -0.0014, 7.5905
0.7078, -0.0226, 0.0092, -0.0012, 7.6071
0.7095, -0.0228, 0.0089, -0.0011, 7.6092
0.7098, -0.0229, 0.0089, -0.0011, 7.6260
0.7115, -0.0231, 0.0084, -0.0010, 7.6430
0.7132, -0.0234, 0.0086, -0.0015, 7.6450
0.7134, -0.0234, 0.0085, -0.0016, 7.6618
0.7151, -0.0238, 0.0084, -0.0019, 7.6629
0.7152, -0.0238, 0.0084, -0.0019, 7.6800
0.7170, -0.0242, 0.0087, -0.0020, 7.6961
0.7187, -0.0246, 0.0087, -0.0021, 7.7131
0.7205, -0.0250, 0.0091, -0.0021, 7.7153
0.7208, -0.0251, 0.0091, -0.0020, 7.7319
0.7226, -0.0255, 0.0091, -0.0020, 7.7341
0.7228, -0.0256, 0.0090, -0.0020, 7.7509
0.7247, -0.0259, 0.0094, -0.0019, 7.7674
0.7266, -0.0263, 0.0094, -0.0018, 7.7685
0.7267, -0.0263, 0.0094, -0.0017, 7.7853
0.7286, -0.0266, 0.0092, -0.0016, 7.8019
0.7304, -0.0269, 0.0094, -0.0015, 7.8029
0.7306, -0.0269, 0.0094, -0.0015, 7.8196
0.7324, -0.0272, 0.0093, -0.0014, 7.8209
0.7326, -0.0272, 0.0094, -0.0014, 7.8374
0.7345, -0.0275, 0.0097, -0.0013, 7.8384
0.7346, -0.0275, 0.0097, -0.0013, 7.8556
0.7367, -0.0277, 0.0102, -0.0011, 7.8716
0.7387, -0.0279, 0.0104, -0.0010, 7.8889
0.7409, -0.0281, 0.0108, -0.0010, 7.8911
0.7412, -0.0282, 0.0108, -0.0009, 7.9077
0.7434, -0.0283, 0.0108, -0.0009, 7.9091
0.7436, -0.0284, 0.0108, -0.0009, 7.9256
0.7458, -0.0285, 0.0112, -0.0008, 7.9423
0.7480, -0.0286, 0.0111, -0.0007, 7.9588
0.7503, -0.0288, 0.0114, -0.0006, 7.9611
0.7506, -0.0288, 0.0114, -0.0006, 7.9775
0.7528, -0.0289, 0.0113, -0.0006, 7.9798
0.7531, -0.0289, 0.0112, -0.0006, 7.9962
0.7553, -0.0290, 0.0108, -0.0005, 8.0129
0.7573, -0.0291, 0.0103, -0.0005, 8.0161
0.7577, -0.0291, 0.0103, -0.0005, 8.0326
0.7597, -0.0292, 0.0103, -0.0004, 8.0348
0.7600, -0.0292, 0.0103, -0.0004, 8.0517
0.7621, -0.0293, 0.0106, -0.0004, 8.0684
0.7643, -0.0294, 0.0112, -0.0003, 8.0698
0.7646, -0.0294, 0.0112, -0.0003, 8.0866
0.7668, -0.0294, 0.0112, -0.0003, 8.1032
0.7690, -0.0295, 0.0110, -0.0003, 8.1053
0.7693, -0.0295, 0.0110, -0.0003, 8.1220
0.7714, -0.0295, 0.0105, -0.0002, 8.1386
0.7735, -0.0295, 0.0106, 0.0004, 8.1397
0.7737, -0.0295, 0.0106, 0.0004, 8.1561
0.7757, -0.0293, 0.0103, 0.0008, 8.1729
0.7777, -0.0291, 0.0099, 0.0011, 8.1896
0.7797, -0.0288, 0.0100, 0.0012, 8.1919
0.7800, -0.0288, 0.0101, 0.0012, 8.2083
0.7821, -0.0285, 0.0105, 0.0013, 8.2100
0.7823, -0.0285, 0.0105, 0.0013, 8.2267
0.7844, -0.0282, 0.0104, 0.0013, 8.2432
0.7864, -0.0280, 0.0102, 0.0013, 8.2442
0.7865, -0.0280, 0.0101, 0.0013, 8.2609
0.7885, -0.0277, 0.0097, 0.0012, 8.2626
0.7886, -0.0277, 0.0097, 0.0012, 8.2788
0.7906, -0.0275, 0.0098, 0.0011, 8.2811
0.7908, -0.0274, 0.0097, 0.0011, 8.2976
0.7927, -0.0272, 0.0095, 0.0011, 8.3142
0.7945, -0.0270, 0.0091, 0.0010, 8.3156
0.7947, -0.0270, 0.0091, 0.0010, 8.3321
0.7965, -0.0268, 0.0093, 0.0009, 8.3488
0.7983, -0.0267, 0.0091, 0.0008, 8.3512
0.7986, -0.0267, 0.0091, 0.0008, 8.3678
0.8003, -0.0265, 0.0087, 0.0008, 8.3848
0.8021, -0.0264, 0.0089, 0.0007, 8.4014
0.8040, -0.0262, 0.0094, 0.0006, 8.4175
0.8059, -0.0261, 0.0095, 0.0006, 8.4342
0.8077, -0.0260, 0.0094, 0.0005, 8.4512
0.8097, -0.0259, 0.0097, 0.0005, 8.4531
0.8100, -0.0259, 0.0096, 0.0005, 8.4699
0.8119, -0.0258, 0.0096, 0.0004, 8.4720
0.8121, -0.0258, 0.0095, 0.0004, 8.4891
0.8141, -0.0257, 0.0098, 0.0004, 8.5054
0.8160, -0.0257, 0.0098, 0.0003, 8.5086
0.8164, -0.0257, 0.0099, 0.0003, 8.5249
0.8184, -0.0256, 0.0101, 0.0003, 8.5260
0.8185, -0.0256, 0.0101, 0.0003, 8.5427
0.8206, -0.0255, 0.0101, 0.0003, 8.5598
0.8226, -0.0255, 0.0104, 0.0003, 8.5757
0.8247, -0.0254, 0.0104, 0.0002, 8.5774
0.8248, -0.0254, 0.0104, 0.0002, 8.5937
0.8270, -0.0254, 0.0107, 0.0002, 8.6104
0.8291, -0.0254, 0.0106, 0.0002, 8.6269
0.8311, -0.0253, 0.0103, 0.0002, 8.6284
0.8313, -0.0253, 0.0103, 0.0002, 8.6452
0.8335, -0.0253, 0.0111, 0.0002, 8.6616
0.8358, -0.0253, 0.0113, 0.0001, 8.6629
0.8360, -0.0253, 0.0113, 0.0001, 8.6798
0.8383, -0.0252, 0.0118, 0.0001, 8.6961
0.8407, -0.0252, 0.0118, 0.0001, 8.7127
0.8430, -0.0252, 0.0115, 0.0001, 8.7139
0.8431, -0.0252, 0.0115, 0.0001, 8.7305
0.8453, -0.0252, 0.0110, 0.0001, 8.7476
0.8475, -0.0252, 0.0111, 0.0001, 8.7490
0.8478, -0.0252, 0.0110, 0.0001, 8.7657
0.8500, -0.0251, 0.0108, 0.0001, 8.7824
0.8520, -0.0251, 0.0103, 0.0001, 8.7844
0.8523, -0.0251, 0.0102, 0.0001, 8.8012
0.8542, -0.0251, 0.0097, 0.0001, 8.8181
0.8561, -0.0251, 0.0097, 0.0001, 8.8202
0.8564, -0.0251, 0.0097, 0.0001, 8.8365
0.8584, -0.0251, 0.0101, 0.0000, 8.8533
0.8604, -0.0251, 0.0100, 0.0000, 8.8544
0.8606, -0.0251, 0.0100, 0.0000, 8.8713
0.8625, -0.0251, 0.0097, 0.0000, 8.8881
0.8645, -0.0251, 0.0099, 0.0000, 8.8899
0.8647, -0.0251, 0.0099, 0.0000, 8.9067
0.8667, -0.0251, 0.0098, 0.0000, 8.9234
0.8687, -0.0251, 0.0100, 0.0000, 8.9244
0.8688, -0.0251, 0.0100, 0.0000, 8.9411
0.8708, -0.0250, 0.0100, 0.0000, 8.9580
0.8729, -0.0250, 0.0103, 0.0000, 8.9743
0.8749, -0.0250, 0.0103, 0.0000, 8.9757
0.8751, -0.0250, 0.0103, 0.0000, 8.9923
0.8772, -0.0250, 0.0106, 0.0000, 9.0088
0.8793, -0.0250, 0.0105, 0.0000, 9.0099
0.8794, -0.0250, 0.0105, 0.0000, 9.0266
0.8815, -0.0250, 0.0102, 0.0000, 9.0280
0.8816, -0.0250, 0.0102, 0.0000, 9.0446
0.8837, -0.0250, 0.0104, 0.0000, 9.0457
0.8839, -0.0250, 0.0103, 0.0000, 9.0630
0.8860, -0.0250, 0.0108, 0.0000, 9.0795
0.8883, -0.0250, 0.0114, 0.0000, 9.0955
0.8906, -0.0250, 0.0116, 0.0000, 9.0976
0.8909, -0.0250, 0.0116, 0.0000, 9.1143
0.8931, -0.0250, 0.0113, 0.0000, 9.1163
0.8934, -0.0250, 0.0113, 0.0000, 9.1334
0.8957, -0.0250, 0.0115, 0.0000, 9.1497
0.8980, -0.0250, 0.0113, 0.0000, 9.1527
0.8984, -0.0250, 0.0114, 0.0000, 9.1692
0.9006, -0.0250, 0.0115, 0.0000, 9.1727
0.9011, -0.0250, 0.0116, 0.0000, 9.1892
0.9035, -0.0250, 0.0120, 0.0000, 9.1915
0.9039, -0.0250, 0.0120, 0.0000, 9.2084
0.9062, -0.0250, 0.0119, 0.0000, 9.2114
0.9067, -0.0250, 0.0119, 0.0000, 9.2279
0.9091, -0.0250, 0.0121, 0.0000, 9.2300
0.9094, -0.0250, 0.0121, 0.0000, 9.2472
0.9119, -0.0250, 0.0125, 0.0000, 9.2634
0.9144, -0.0250, 0.0125, 0.0000, 9.2657
0.9148, -0.0250, 0.0124, 0.0000, 9.2824
0.9172, -0.0250, 0.0121, 0.0000, 9.2844
0.9175, -0.0250, 0.0120, 0.0000, 9.3015
0.9199, -0.0250, 0.0121, 0.0000, 9.3179
0.9223, -0.0250, 0.0124, 0.0000, 9.3197
0.9226, -0.0250, 0.0124, 0.0000, 9.3361
0.9251, -0.0250, 0.0123, 0.0000, 9.3532
0.9276, -0.0250, 0.0126, 0.0000, 9.3554
0.9280, -0.0250, 0.0126, 0.0000, 9.3721
0.9305, -0.0250, 0.0124, 0.0000, 9.3734
0.9307, -0.0250, 0.0123, 0.0000, 9.3906
0.9332, -0.0250, 0.0125, 0.0000, 9.4072
0.9357, -0.0250, 0.0129, 0.0000, 9.4232
0.9383, -0.0250, 0.0129, 0.0000, 9.4242
0.9385, -0.0250, 0.0129, 0.0000, 9.4414
0.9411, -0.0250, 0.0132, 0.0000, 9.4574
0.9437, -0.0250, 0.0130, 0.0000, 9.4742
0.9463, -0.0250, 0.0132, 0.0000, 9.4753
0.9465, -0.0250, 0.0132, 0.0000, 9.4919
0.9491, -0.0250, 0.0130, 0.0000, 9.4928
0.9492, -0.0250, 0.0130, 0.0000, 9.5095
0.9517, -0.0250, 0.0125, 0.0000, 9.5108
0.9519, -0.0250, 0.0124, 0.0000, 9.5278
0.9544, -0.0250, 0.0124, 0.0000, 9.5445
0.9569, -0.0250, 0.0127, 0.0000, 9.5475
0.9574, -0.0250, 0.0128, 0.0000, 9.5640
0.9601, -0.0250, 0.0132, 0.0000, 9.5651
0.9603, -0.0250, 0.0132, 0.0000, 9.5818
0.9629, -0.0250, 0.0132, 0.0000, 9.5982
0.9654, -0.0250, 0.0128, 0.0000, 9.6150
0.9680, -0.0250, 0.0128, 0.0000, 9.6162
0.9682, -0.0250, 0.0128, 0.0000, 9.6329
0.9707, -0.0250, 0.0125, 0.0000, 9.6495
0.9731, -0.0250, 0.0119, 0.0000, 9.6523
0.9734, -0.0250, 0.0118, 0.0000, 9.6683
0.9756, -0.0250, 0.0112, 0.0001, 9.6848
0.9777, -0.0250, 0.0105, 0.0001, 9.6859
0.9778, -0.0250, 0.0104, 0.0001, 9.7266
0.9798, -0.0250, 0.0097, 0.0001, 9.7346
0.9829, -0.0249, 0.0083, 0.0001, 9.7510
0.9844, -0.0249, 0.0076, 0.0001, 9.7520
0.9845, -0.0249, 0.0076, 0.0001, 9.7687
0.9859, -0.0248, 0.0069, 0.0001, 9.7699
0.9860, -0.0248, 0.0069, 0.0001, 9.7867
0.9873, -0.0248, 0.0063, 0.0002, 9.7892
0.9875, -0.0248, 0.0062, 0.0002, 9.8059
0.9886, -0.0248, 0.0057, 0.0002, 9.8073
0.9887, -0.0248, 0.0056, 0.0002, 9.8239
0.9897, -0.0247, 0.0051, 0.0002, 9.8409
0.9907, -0.0247, 0.0047, 0.0002, 9.8570
0.9915, -0.0247, 0.0042, 0.0002, 9.8601
0.9917, -0.0247, 0.0042, 0.0002, 9.8764
0.9924, -0.0246, 0.0038, 0.0002, 9.8785
0.9925, -0.0246, 0.0038, 0.0002, 9.8952
0.9932, -0.0246, 0.0034, 0.0002, 9.9122
0.9938, -0.0245, 0.0031, 0.0002, 9.9149
0.9939, -0.0245, 0.0030, 0.0002, 9.9317
0.9945, -0.0245, 0.0027, 0.0002, 9.9340
0.9945, -0.0245, 0.0027, 0.0002, 9.9504
0.9950, -0.0244, 0.0025, 0.0003, 9.9524
0.9951, -0.0244, 0.0024, 0.0003, 9.9691
0.9955, -0.0242, 0.0022, 0.0009, 9.9855
0.9959, -0.0240, 0.0020, 0.0012, 9.9871
0.9960, -0.0240, 0.0020, 0.0013, 10.0034
0.9963, -0.0237, 0.0018, 0.0015, 10.0048
0.9963, -0.0236, 0.0018, 0.0015, 10.0212
0.9967, -0.0232, 0.0016, 0.0022, 10.0223
0.9967, -0.0232, 0.0016, 0.0023, 10.0396
0.9970, -0.0226, 0.0015, 0.0027, 10.0555
0.9973, -0.0221, 0.0014, 0.0029, 10.0722
0.9975, -0.0215, 0.0012, 0.0029, 10.0745
0.9975, -0.0214, 0.0012, 0.0029, 10.0912
0.9978, -0.0208, 0.0011, 0.0029, 10.0946
0.9978, -0.0207, 0.0011, 0.0029, 10.1113
0.9980, -0.0201, 0.0010, 0.0033, 10.1276
0.9982, -0.0194, 0.0009, 0.0036, 10.1444
0.9983, -0.0186, 0.0008, 0.0037, 10.1610
0.9985, -0.0179, 0.0008, 0.0036, 10.1771
0.9986, -0.0172, 0.0007, 0.0035, 10.1803
0.9987, -0.0171, 0.0007, 0.0035, 10.1968
0.9988, -0.0164, 0.0006, 0.0033, 10.1984
0.9988, -0.0163, 0.0006, 0.0033, 10.2153
0.9989, -0.0157, 0.0005, 0.0031, 10.2323
0.9990, -0.0151, 0.0005, 0.0029, 10.2340
0.9990, -0.0151, 0.0005, 0.0029, 10.2508
0.9991, -0.0145, 0.0004, 0.0027, 10.2678
0.9992, -0.0140, 0.0004, 0.0025, 10.2699
0.9992, -0.0140, 0.0004, 0.0025, 10.2867
0.9993, -0.0135, 0.0004, 0.0023, 10.2885
0.9993, -0.0134, 0.0004, 0.0022, 10.3053
0.9993, -0.0130, 0.0003, 0.0021, 10.3220
0.9994, -0.0127, 0.0003, 0.0019, 10.3231
0.9994, -0.0126, 0.0003, 0.0019, 10.3399
0.9995, -0.0123, 0.0003, 0.0017, 10.3563
0.9995, -0.0120, 0.0002, 0.0016, 10.3575
0.9995, -0.0120, 0.0002, 0.0016, 10.3742
0.9996, -0.0117, 0.0002, 0.0014, 10.3908
0.9996, -0.0114, 0.0002, 0.0013, 10.4075
0.9996, -0.0112, 0.0002, 0.0012, 10.4099
0.9996, -0.0112, 0.0002, 0.0012, 10.4265
0.9997, -0.0109, 0.0002, 0.0010, 10.4430
0.9997, -0.0108, 0.0001, 0.0010, 10.4446
0.9997, -0.0107, 0.0001, 0.0009, 10.4614
0.9997, -0.0106, 0.0001, 0.0009, 10.4778
0.9997, -0.0104, 0.0001, 0.0008, 10.4795
0.9997, -0.0104, 0.0001, 0.0008, 10.4960
0.9998, -0.0103, 0.0001, 0.0007, 10.5127
0.9998, -0.0101, 0.0001, 0.0006, 10.5293
0.9998, -0.0100, 0.0001, 0.0006, 10.5461
0.9998, -0.0099, 0.0001, 0.0005, 10.5474
