Position x, Position y, Velocity x, Velocity y
0.1781, -0.0049, 0.3172, -0.0004
0.1833, -0.0049, 0.3118, -0.0003
0.1843, -0.0050, 0.3111, -0.0003
0.1859, -0.0050, 0.3095, -0.0003
0.1878, -0.0050, 0.3097, -0.0003
0.1929, -0.0050, 0.3073, -0.0003
0.1938, -0.0050, 0.3070, -0.0003
0.1954, -0.0050, 0.3060, -0.0003
0.1973, -0.0050, 0.3069, -0.0002
0.2024, -0.0050, 0.3062, -0.0002
0.2033, -0.0050, 0.3060, -0.0002
0.2051, -0.0050, 0.3081, -0.0002
0.2068, -0.0050, 0.3088, -0.0002
0.2120, -0.0050, 0.3156, -0.0002
0.2173, -0.0050, 0.3198, -0.0002
0.2183, -0.0050, 0.3216, -0.0002
0.2202, -0.0050, 0.3244, -0.0002
0.2256, -0.0050, 0.3284, -0.0001
0.2266, -0.0050, 0.3288, 0.0011
0.2320, -0.0048, 0.3293, 0.0082
0.2376, -0.0046, 0.3364, 0.0127
0.2433, -0.0043, 0.3403, 0.0228
0.2442, -0.0042, 0.3432, 0.0239
0.2464, -0.0040, 0.3511, 0.0260
0.2485, -0.0039, 0.3567, 0.0277
0.2547, -0.0033, 0.3750, 0.0318
0.2567, -0.0032, 0.3808, 0.0324
0.2591, -0.0030, 0.3856, 0.0329
0.2657, -0.0024, 0.4009, 0.0339
0.2726, -0.0018, 0.4161, 0.0337
0.2796, -0.0012, 0.4234, 0.0402
0.2868, -0.0005, 0.4328, 0.0435
0.2881, -0.0003, 0.4334, 0.0437
0.2906, -0.0001, 0.4362, 0.0440
0.2932, 0.0002, 0.4375, 0.0442
0.3006, 0.0009, 0.4443, 0.0442
0.3017, 0.0010, 0.4445, 0.0440
0.3043, 0.0013, 0.4442, 0.0436
0.3063, 0.0015, 0.4450, 0.0432
0.3137, 0.0022, 0.4447, 0.0416
0.3210, 0.0028, 0.4409, 0.0394
0.3283, 0.0034, 0.4424, 0.0371
0.3294, 0.0035, 0.4421, 0.0367
0.3318, 0.0037, 0.4408, 0.0359
0.3344, 0.0039, 0.4409, 0.0350
0.3417, 0.0045, 0.4374, 0.0324
0.3489, 0.0050, 0.4391, 0.0299
0.3502, 0.0051, 0.4387, 0.0295
0.3529, 0.0052, 0.4399, 0.0286
0.3555, 0.0054, 0.4396, 0.0278
0.3628, 0.0058, 0.4423, 0.0254
0.3641, 0.0059, 0.4420, 0.0250
0.3668, 0.0060, 0.4434, 0.0243
0.3692, 0.0062, 0.4433, 0.0236
0.3766, 0.0065, 0.4467, 0.0215
0.3781, 0.0066, 0.4465, 0.0211
0.3808, 0.0067, 0.4452, 0.0204
0.3882, 0.0070, 0.4456, 0.0185
0.3895, 0.0071, 0.4464, 0.0182
0.3970, 0.0073, 0.4483, 0.0165
0.4042, 0.0076, 0.4385, 0.0150
0.4055, 0.0076, 0.4380, 0.0148
0.4083, 0.0077, 0.4392, 0.0142
0.4109, 0.0078, 0.4387, 0.0138
0.4181, 0.0080, 0.4336, 0.0125
0.4193, 0.0081, 0.4325, 0.0123
0.4217, 0.0081, 0.4298, 0.0119
0.4235, 0.0082, 0.4271, 0.0116
